ms_subclass,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,saleprice
60,3,72.0,7226,1,1,1,1,1,1,1,1,1,1,1,2,7,5,2003,2003,2,1,3,3,2,0.0,4,3,2,4,3,1,1,0.0,1,0.0,798.0,798.0,1,5,1,2,798,842,0,1640,0.0,0.0,2,1,3,1,4,6,2,0,0,5,2003.0,2,2.0,595.0,3,3,2,0,45,0,0,0,0,0,0,0,0,6,2008,WD ,183000
50,3,60.0,11100,1,1,2,1,1,2,1,0,1,1,1,1,5,6,1951,1994,2,1,1,1,2,0.0,3,3,2,3,3,2,2,1080.0,1,0.0,0.0,1080.0,1,3,0,2,1080,400,0,1480,1.0,0.0,1,0,4,1,3,7,2,1,4,5,1951.0,1,1.0,253.0,3,3,2,0,0,68,0,0,0,0,0,0,0,7,2007,WD ,136500
60,3,80.0,12435,1,1,2,1,1,2,1,1,1,1,1,2,7,5,2001,2001,2,1,3,3,1,172.0,4,3,2,4,3,1,6,361.0,1,0.0,602.0,963.0,1,5,1,2,963,829,0,1792,0.0,0.0,2,1,3,1,4,7,2,1,3,5,2001.0,2,2.0,564.0,3,3,2,0,96,0,245,0,0,0,0,0,0,5,2008,WD ,231500
20,3,57.0,6420,1,1,1,1,1,2,1,0,1,1,1,2,5,7,1952,1952,2,1,1,1,2,0.0,3,3,2,5,4,2,2,210.0,5,551.0,219.0,980.0,1,2,1,1,1148,0,0,1148,0.0,1.0,1,0,2,1,3,6,2,0,0,1,1952.0,1,1.0,308.0,3,3,2,0,0,0,0,0,0,0,0,0,0,9,2006,WD ,123500
50,3,59.0,16466,1,1,1,1,1,2,1,0,1,1,1,1,5,7,1955,1955,2,1,2,2,2,0.0,3,4,2,3,3,1,1,0.0,1,0.0,816.0,816.0,1,3,1,2,872,521,0,1393,0.0,0.0,1,1,3,1,3,8,2,0,0,5,1955.0,1,1.0,300.0,3,3,2,121,0,0,0,265,0,0,0,0,0,4,2008,WD ,135500
80,3,65.0,6285,1,1,2,1,1,2,1,0,1,1,1,0,6,6,1976,1976,2,1,2,1,2,0.0,3,2,2,3,3,3,6,504.0,1,0.0,456.0,960.0,1,3,1,2,1044,0,0,1044,1.0,0.0,1,0,3,1,3,7,2,1,2,1,1976.0,1,2.0,528.0,3,2,2,228,0,0,0,0,0,0,0,0,0,4,2007,WD ,133500
20,3,71.0,9204,1,1,2,1,1,2,1,0,1,1,1,2,5,5,1963,1963,2,1,2,2,2,0.0,3,3,2,3,3,1,4,25.0,3,872.0,247.0,1144.0,1,3,1,2,1144,0,0,1144,1.0,0.0,1,1,3,1,3,6,2,0,0,1,1962.0,1,1.0,336.0,3,3,2,0,88,0,0,0,0,0,0,0,0,8,2008,0,124000
60,3,78.0,12011,1,1,1,1,1,1,1,2,1,1,1,2,8,5,1998,1998,2,1,3,3,1,530.0,4,3,2,4,3,3,6,956.0,1,0.0,130.0,1086.0,1,5,1,2,1086,838,0,1924,1.0,0.0,2,1,3,1,4,7,2,1,3,5,1998.0,2,2.0,592.0,3,3,2,208,75,0,0,374,0,0,0,0,0,6,2006,WD ,280000
60,3,108.0,14774,1,1,1,1,1,1,1,2,1,1,1,2,9,5,1999,1999,2,1,3,3,1,165.0,4,3,2,4,3,1,1,0.0,1,0.0,1393.0,1393.0,1,5,1,2,1422,1177,0,2599,0.0,0.0,2,1,4,1,4,10,2,1,3,3,1999.0,3,3.0,779.0,3,3,2,668,30,0,0,0,0,0,0,0,0,5,2010,WD ,333168
60,3,68.0,11792,1,1,1,1,1,2,1,1,1,1,1,2,8,5,2003,2003,2,1,3,3,1,188.0,4,3,2,4,3,4,6,850.0,1,0.0,158.0,1008.0,1,5,1,2,1008,1275,0,2283,0.0,0.0,2,1,4,1,4,9,2,1,4,3,2003.0,3,3.0,632.0,3,3,2,120,46,0,0,0,0,0,0,0,0,8,2009,WD ,270000
50,3,60.0,8064,1,1,2,1,1,2,1,0,0,1,1,1,6,5,1950,1950,2,1,1,1,2,0.0,3,3,2,3,3,3,3,621.0,1,0.0,174.0,795.0,1,4,0,2,765,368,0,1133,0.0,0.0,1,0,3,1,3,5,2,0,0,1,1989.0,1,2.0,900.0,3,3,2,0,0,0,0,231,0,0,0,0,0,12,2009,0,128500
120,3,50.0,7175,1,1,2,1,1,2,1,0,1,1,1,2,6,5,1990,1991,2,1,1,1,2,0.0,4,3,2,4,3,1,6,904.0,1,0.0,494.0,1398.0,1,4,1,2,1398,0,0,1398,1.0,0.0,2,0,2,1,4,5,2,0,0,5,1990.0,2,2.0,542.0,3,3,2,0,46,0,0,0,0,0,3,0,0,7,2006,WD ,172000
85,3,72.0,10820,1,1,2,1,1,1,1,0,0,1,1,0,5,7,1971,1972,2,1,2,2,1,153.0,3,3,2,4,3,3,6,535.0,3,159.0,88.0,782.0,1,5,1,2,810,0,0,810,1.0,0.0,1,0,2,1,3,4,2,0,0,1,1973.0,1,2.0,576.0,3,3,2,0,0,0,0,0,0,0,3,0,0,6,2006,WD ,130000
120,3,34.0,5381,1,1,1,1,1,2,1,NridgHt,1,1,0,2,6,5,2005,2005,2,1,3,3,0,135.0,4,3,2,4,3,3,5,900.0,1,0.0,406.0,1306.0,1,5,1,2,1306,0,0,1306,1.0,0.0,2,0,1,1,4,5,2,1,4,5,2005.0,2,2.0,624.0,3,3,2,170,63,0,0,0,0,0,0,0,0,8,2009,WD ,196000
45,2,50.0,5000,1,1,2,1,1,2,1,0,0,1,1,0,5,6,1941,1950,2,1,2,2,2,0.0,3,3,2,3,3,3,4,116.0,1,0.0,604.0,720.0,1,1,0,0,803,0,0,803,0.0,0.0,1,0,2,1,3,5,2,0,0,1,1941.0,1,2.0,360.0,3,3,2,0,0,244,0,0,0,0,0,0,0,12,2007,WD ,87000
50,2,55.0,8674,1,1,2,0,1,2,1,0,0,0,1,1,5,6,1950,1950,2,1,2,2,2,0.0,3,3,2,2,3,1,3,910.0,1,0.0,0.0,910.0,1,3,1,2,910,525,0,1435,1.0,0.0,1,0,3,1,3,6,2,0,0,1,1950.0,1,1.0,308.0,3,3,2,0,33,0,0,0,0,0,0,0,0,3,2007,WD ,128250
20,3,85.0,13175,1,1,2,1,1,2,1,1,1,1,1,2,6,6,1978,1988,2,1,1,1,0,119.0,3,3,2,4,3,1,5,790.0,3,163.0,589.0,1542.0,1,3,1,2,2073,0,0,2073,1.0,0.0,2,0,3,1,3,7,1,2,3,5,1978.0,1,2.0,500.0,3,3,2,349,0,0,0,0,0,0,3,0,0,2,2010,WD ,210000
50,3,68.0,11275,1,1,1,0,1,1,0,0,1,1,1,1,6,7,1932,1950,2,1,2,2,1,480.0,3,3,2,3,3,2,3,297.0,2,557.0,0.0,854.0,1,3,1,2,1096,895,0,1991,0.0,0.0,1,1,3,1,3,7,2,1,4,1,1977.0,1,2.0,432.0,3,2,2,0,0,19,0,0,0,0,0,0,0,3,2007,WD ,220000
20,3,60.0,9600,1,1,2,1,1,2,1,0,1,1,1,2,4,7,1950,1995,2,1,3,2,2,0.0,3,3,2,4,3,1,4,442.0,1,0.0,625.0,1067.0,1,3,1,2,1067,0,0,1067,0.0,0.0,2,0,2,1,4,4,1,0,0,5,1996.0,1,2.0,436.0,3,3,2,290,0,0,0,0,0,0,0,0,0,2,2010,WD ,128000
50,2,120.0,9000,1,1,2,1,1,1,1,0,1,1,1,1,5,8,1900,2006,2,1,0,0,2,0.0,3,3,1,3,2,1,4,130.0,1,0.0,550.0,680.0,1,5,1,2,680,494,0,1174,0.0,0.0,1,0,2,1,4,6,2,1,4,1,2000.0,1,2.0,576.0,3,3,2,116,26,40,0,0,0,0,3,0,0,6,2007,WD ,135000
20,3,74.0,9990,1,1,2,1,1,2,1,0,1,1,1,2,4,5,1991,1991,2,1,2,2,2,0.0,3,3,2,4,3,1,5,1383.0,1,0.0,297.0,1680.0,1,4,1,2,1689,0,0,1689,1.0,0.0,2,0,3,1,3,6,2,1,3,5,1991.0,1,2.0,432.0,3,3,2,428,120,0,0,0,0,0,0,0,0,7,2008,WD ,228500
50,2,50.0,6000,1,1,2,1,1,2,1,0,1,1,1,1,6,7,1939,1950,2,1,2,2,2,0.0,3,3,1,3,4,1,4,452.0,2,12.0,144.0,608.0,1,3,1,2,608,524,0,1132,1.0,0.0,1,0,2,1,3,5,2,0,0,1,1939.0,1,1.0,240.0,3,3,2,0,0,128,0,0,0,0,3,0,0,4,2010,WD ,134000
20,3,85.0,10533,1,1,1,1,1,2,1,0,1,1,1,2,6,6,1956,1956,1,1,3,3,1,244.0,3,4,2,3,3,1,3,773.0,1,0.0,235.0,1008.0,1,3,1,2,1024,0,0,1024,1.0,0.0,1,0,2,1,4,5,2,2,3,5,1956.0,1,1.0,313.0,3,3,2,0,0,0,0,280,0,0,0,0,0,8,2006,WD ,157500
60,3,68.0,11692,1,1,1,1,1,2,1,2,1,1,1,2,8,5,1993,1994,2,1,2,2,1,372.0,4,3,2,4,3,1,6,624.0,1,0.0,549.0,1173.0,1,5,1,2,1215,1017,0,2232,1.0,0.0,2,1,3,1,4,8,2,1,3,5,1993.0,2,2.0,623.0,3,3,2,173,165,0,0,0,0,0,0,0,0,10,2009,WD ,263550
20,3,68.0,12546,1,1,1,1,1,1,1,1,1,1,1,2,6,7,1981,1981,2,1,2,2,1,310.0,4,4,2,4,3,1,4,678.0,1,0.0,762.0,1440.0,1,5,1,2,1440,0,0,1440,0.0,0.0,2,0,3,1,4,7,2,1,3,5,1981.0,3,2.0,467.0,3,3,2,0,0,99,0,0,0,0,0,0,0,4,2007,WD ,182900
20,3,68.0,21695,1,1,1,1,1,1,1,0,1,1,1,2,6,9,1988,2007,1,1,1,1,1,260.0,4,4,2,4,3,1,6,808.0,1,0.0,72.0,880.0,1,5,1,2,1680,0,0,1680,1.0,0.0,2,0,3,1,4,5,2,1,4,5,1988.0,3,2.0,540.0,3,3,2,292,44,0,182,0,0,0,0,0,0,12,2009,WD ,222000
20,3,77.0,9278,1,1,2,1,1,0,1,0,0,0,1,2,5,5,2007,2008,2,1,3,3,2,0.0,3,3,2,4,3,1,1,0.0,1,0.0,1092.0,1092.0,1,5,1,2,1092,0,0,1092,0.0,0.0,1,0,2,1,3,5,2,0,0,0,1980.0,0,0.0,0.0,0,0,2,0,52,0,0,0,0,0,0,0,0,2,2008,WD ,146000
30,2,90.0,8100,1,0,2,1,1,2,1,0,1,1,1,2,5,6,1948,1973,2,1,3,3,2,0.0,3,3,1,3,3,1,3,338.0,1,0.0,1221.0,1559.0,1,4,1,2,1559,0,0,1559,1.0,0.0,1,0,2,1,3,5,1,0,0,1,1948.0,1,2.0,812.0,3,3,2,0,116,230,0,0,0,0,2,0,0,6,2007,0,153500
20,3,129.0,16737,1,1,2,1,1,0,1,NridgHt,1,1,1,2,9,5,2004,2005,1,1,3,3,1,66.0,4,3,2,5,3,3,6,1447.0,1,0.0,533.0,1980.0,1,5,1,2,1980,0,0,1980,1.0,0.0,2,0,3,1,5,8,2,1,4,5,2004.0,3,3.0,770.0,3,3,2,194,45,0,0,0,0,0,0,0,0,9,2006,WD ,315000
60,3,80.0,9200,1,1,2,1,1,2,1,2,1,1,1,2,8,5,1998,1998,2,1,3,3,1,473.0,4,3,2,4,3,1,6,986.0,1,0.0,484.0,1470.0,1,4,1,2,1470,1160,0,2630,1.0,0.0,2,1,4,1,4,8,2,1,3,5,1998.0,3,3.0,696.0,3,3,2,0,66,0,0,0,0,0,0,0,0,6,2008,WD ,315000
60,3,73.0,9801,1,1,2,1,1,2,1,1,1,1,1,2,8,5,2007,2007,2,1,3,3,0,156.0,4,3,2,4,3,3,1,0.0,1,0.0,1341.0,1341.0,1,5,1,2,1341,520,0,1861,0.0,0.0,3,0,3,1,4,7,2,1,4,3,2007.0,2,3.0,851.0,3,3,2,144,60,0,0,0,0,0,0,0,0,7,2008,WD ,257000
85,3,150.0,14137,1,1,2,1,1,1,1,0,1,1,1,0,4,5,1964,1964,2,1,2,2,1,98.0,3,3,2,4,3,3,5,865.0,2,247.0,88.0,1200.0,1,4,1,2,1200,0,0,1200,1.0,0.0,1,0,3,1,3,6,2,0,0,6,1964.0,3,3.0,850.0,3,3,2,0,119,0,0,171,0,0,0,0,0,11,2008,0,173000
60,3,68.0,14762,1,1,0,1,1,1,1,1,0,1,1,2,5,6,1948,1950,2,1,1,1,2,0.0,3,3,0,0,0,1,0,0.0,0,0.0,0.0,0.0,1,4,1,2,1547,720,53,2320,0.0,0.0,2,0,2,1,3,7,2,1,3,5,1979.0,1,2.0,672.0,3,3,1,120,144,0,0,0,0,0,0,0,0,5,2006,WD ,169000
20,3,117.0,15262,1,1,1,1,1,1,1,NridgHt,1,1,1,2,8,5,2003,2004,1,1,3,3,1,470.0,4,3,2,5,3,4,6,1557.0,1,0.0,643.0,2200.0,1,5,1,2,2200,0,0,2200,1.0,0.0,2,1,3,1,5,8,2,1,4,5,2003.0,3,3.0,685.0,3,3,2,208,55,0,0,0,0,0,0,0,0,7,2009,WD ,382500
20,3,75.0,9742,1,1,2,1,1,2,1,1,1,1,1,2,8,5,2002,2002,1,1,3,3,1,281.0,4,3,2,4,3,1,1,0.0,1,0.0,1777.0,1777.0,1,5,1,2,1795,0,0,1795,0.0,0.0,2,0,3,1,4,7,2,1,4,5,2002.0,2,2.0,534.0,3,3,2,171,159,0,0,0,0,0,0,0,0,9,2008,WD ,230000
20,3,74.0,8532,1,1,2,1,1,2,1,0,1,1,1,2,5,6,1954,1990,1,1,1,1,1,650.0,3,3,2,3,3,1,3,1213.0,1,0.0,84.0,1297.0,1,4,1,2,1297,0,0,1297,0.0,1.0,1,0,3,1,3,5,2,1,3,5,1954.0,3,2.0,498.0,3,3,2,0,0,0,0,0,0,0,0,0,0,10,2009,WD ,153000
20,3,79.0,10634,1,1,2,1,1,2,1,0,1,1,1,2,5,6,1953,1953,2,1,2,2,2,0.0,3,3,2,3,3,1,4,428.0,2,180.0,0.0,608.0,1,3,1,2,1319,0,0,1319,1.0,0.0,1,0,3,1,3,5,1,0,0,5,1953.0,1,1.0,270.0,3,3,2,66,0,0,0,0,0,0,2,0,0,11,2009,WD ,123000
20,3,65.0,14753,1,1,0,0,1,2,1,1,0,1,1,2,7,5,1998,1998,2,1,3,3,2,0.0,3,3,2,4,3,2,6,950.0,1,0.0,513.0,1463.0,1,5,1,2,1463,0,0,1463,1.0,0.0,2,0,3,1,3,5,2,0,0,5,1998.0,3,2.0,539.0,3,3,2,0,81,0,0,0,0,0,4,0,0,12,2009,WD ,207000
75,2,87.0,18386,1,1,2,1,1,2,1,0,1,1,1,0,7,9,1880,2002,2,1,0,CmentBd,2,0.0,3,3,1,3,3,1,1,0.0,1,0.0,1470.0,1470.0,1,5,1,2,1675,1818,0,3493,0.0,0.0,3,0,3,1,4,10,2,1,5,5,2003.0,1,3.0,870.0,3,3,2,302,0,0,0,0,0,0,0,0,0,5,2008,WD ,295000
20,3,60.0,12450,1,1,2,1,1,2,1,0,0,1,1,2,5,5,2003,2004,2,1,3,3,1,126.0,4,3,2,4,3,1,6,729.0,1,0.0,365.0,1094.0,1,5,1,2,1094,0,0,1094,1.0,0.0,1,0,3,1,4,6,2,0,0,1,2004.0,1,2.0,576.0,3,3,2,0,0,0,0,0,0,0,0,0,0,5,2007,WD ,149000
60,3,68.0,7851,1,1,2,1,1,2,1,1,1,1,1,2,6,5,2002,2002,2,1,3,3,2,0.0,4,3,2,4,3,1,6,625.0,1,0.0,235.0,860.0,1,5,1,2,860,1100,0,1960,1.0,0.0,2,1,4,1,4,8,2,2,3,3,2002.0,3,2.0,440.0,3,3,2,288,48,0,0,0,0,0,0,0,0,5,2010,WD ,216500
20,3,50.0,5175,1,1,2,1,1,2,1,0,0,0,1,2,5,8,1958,2000,2,1,3,3,2,0.0,3,3,2,3,3,1,4,150.0,5,404.0,254.0,808.0,1,5,1,2,808,0,0,808,0.0,0.0,1,0,2,1,3,5,2,0,0,1,1963.0,1,1.0,308.0,3,3,0,143,0,0,0,0,0,0,0,0,0,7,2007,0,112000
20,3,68.0,8398,1,1,1,1,1,2,1,0,1,1,1,2,5,5,1967,1967,2,1,2,2,1,323.0,3,4,2,3,3,1,2,114.0,4,529.0,300.0,943.0,1,3,1,2,943,0,0,943,1.0,0.0,1,0,2,1,3,5,2,0,0,1,1972.0,1,2.0,528.0,3,3,2,132,0,0,0,0,0,0,0,0,0,6,2007,WD ,134500
20,3,53.0,3710,1,1,2,1,1,2,1,1,1,1,1,2,7,5,2007,2008,2,1,0,Wd Shng,1,20.0,4,3,2,4,3,4,1,0.0,1,0.0,1146.0,1146.0,1,5,1,2,1246,0,0,1246,0.0,0.0,2,0,2,1,4,5,2,1,4,5,2007.0,3,2.0,428.0,3,3,2,100,24,0,0,0,0,0,0,0,0,3,2008,0,187687
50,1,60.0,7500,1,1,2,1,1,2,1,0,1,1,1,1,4,4,1920,1950,2,1,2,2,2,0.0,3,4,2,3,3,1,1,0.0,1,0.0,698.0,698.0,1,3,1,1,698,430,0,1128,0.0,0.0,1,0,2,1,3,6,2,0,0,1,1980.0,2,2.0,528.0,3,3,2,30,0,164,0,0,0,0,0,0,0,4,2010,0,68400
20,3,62.0,8010,1,1,2,1,1,2,1,0,1,1,1,2,6,9,1958,2007,1,1,1,1,2,0.0,4,4,2,3,3,2,6,745.0,1,0.0,206.0,951.0,1,4,1,2,951,0,0,951,1.0,0.0,1,0,2,1,4,6,2,0,0,1,1985.0,1,2.0,480.0,3,3,2,0,0,42,0,0,0,0,0,1,450,9,2009,WD ,143500
80,3,68.0,12800,1,1,2,0,1,2,0,0,1,1,1,0,7,5,1989,1989,2,1,1,1,1,145.0,4,3,2,4,3,4,6,1518.0,1,0.0,0.0,1518.0,1,4,1,2,1644,0,0,1644,1.0,1.0,2,0,2,1,4,5,2,1,3,5,1989.0,3,2.0,569.0,3,3,2,80,0,0,0,396,0,0,0,0,0,8,2009,WD ,275000
90,3,82.0,11070,1,1,2,1,1,2,1,0,1,1,0,2,7,5,1988,1989,2,1,3,3,1,70.0,3,3,2,3,3,1,1,0.0,1,0.0,1907.0,1907.0,1,4,1,2,1959,0,0,1959,0.0,0.0,3,0,5,2,3,9,2,0,0,6,1989.0,1,3.0,766.0,3,3,2,0,0,0,0,0,0,0,0,0,0,7,2006,WD ,171000
60,3,68.0,12224,1,1,1,1,1,1,1,1,1,1,1,2,6,5,2000,2000,2,1,3,3,1,40.0,4,3,2,4,3,1,6,695.0,1,0.0,297.0,992.0,1,5,1,2,1022,1032,0,2054,1.0,0.0,2,1,3,1,4,7,2,1,3,3,2000.0,2,2.0,390.0,3,3,2,24,48,0,0,0,0,0,0,0,0,7,2009,WD ,244000
20,3,50.0,6953,1,1,2,1,1,2,1,0,1,1,1,2,5,7,1971,2004,2,1,3,3,2,0.0,3,4,2,3,3,1,5,469.0,1,0.0,395.0,864.0,1,5,1,2,874,0,0,874,0.0,0.0,1,0,3,1,3,5,2,0,0,1,1971.0,1,1.0,352.0,3,3,2,0,0,0,0,0,0,0,0,0,0,6,2010,0,130000
20,2,100.0,11824,1,1,1,1,1,1,1,1,1,1,1,2,8,5,2006,2006,2,1,3,3,1,298.0,4,3,2,4,3,3,1,0.0,1,0.0,1685.0,1685.0,1,5,1,2,1685,0,0,1685,0.0,0.0,2,0,2,1,4,5,2,1,4,5,2006.0,3,3.0,658.0,3,3,2,112,63,0,0,0,0,0,0,0,0,4,2007,WD ,253000
30,2,153.0,4118,1,0,1,0,1,1,0,0,0,1,1,2,4,4,1941,1950,2,1,1,1,2,0.0,3,3,2,3,3,1,1,0.0,1,0.0,693.0,693.0,0,2,0,1,693,0,0,693,0.0,0.0,1,0,2,1,2,4,2,0,0,0,1980.0,0,0.0,0.0,0,0,0,0,20,0,0,0,0,0,0,0,0,3,2006,WD ,52500
120,2,35.0,3907,1,1,1,0,1,2,0,1,1,1,1,2,8,6,1989,1989,2,1,2,2,2,0.0,4,3,2,4,3,4,6,747.0,1,0.0,235.0,982.0,1,4,1,2,1034,0,0,1034,1.0,0.0,1,0,1,1,4,4,2,1,3,5,1989.0,3,2.0,598.0,3,3,2,141,36,0,0,0,0,0,0,0,0,4,2010,WD ,185000
60,3,57.0,8918,1,1,1,1,1,2,1,1,1,1,1,2,6,5,2005,2006,2,1,3,3,2,0.0,4,3,2,4,3,3,1,0.0,1,0.0,745.0,745.0,1,5,1,2,745,745,0,1490,0.0,0.0,2,1,3,1,4,7,2,1,4,5,2005.0,3,2.0,392.0,3,3,2,36,20,0,0,0,0,0,0,0,0,7,2009,WD ,167800
20,3,76.0,9591,1,1,2,1,1,2,1,NridgHt,1,1,1,2,8,5,2004,2005,1,1,3,3,1,262.0,4,3,2,5,3,3,6,1088.0,1,0.0,625.0,1713.0,1,5,1,2,1713,0,0,1713,1.0,0.0,2,0,3,1,5,7,2,1,4,5,2004.0,3,3.0,856.0,3,3,2,0,26,0,0,170,0,0,0,0,0,1,2009,WD ,274900
80,3,68.0,14115,1,1,2,1,1,2,1,1,1,1,1,0,7,5,1980,1980,2,1,1,1,1,225.0,3,3,2,4,3,3,6,1036.0,1,0.0,336.0,1372.0,1,3,1,2,1472,0,0,1472,1.0,0.0,2,0,3,1,3,6,2,2,3,5,1980.0,1,2.0,588.0,3,3,2,233,48,0,0,0,0,0,0,0,0,6,2009,WD ,187500
60,3,75.0,9675,1,1,2,1,1,2,1,1,1,1,1,2,7,5,2005,2005,2,1,3,3,2,0.0,4,3,2,4,3,2,6,341.0,1,0.0,772.0,1113.0,1,5,1,2,1113,858,0,1971,0.0,0.0,2,1,3,1,4,8,2,1,4,5,2005.0,2,2.0,689.0,3,3,2,0,48,0,0,0,0,0,0,0,0,2,2009,WD ,253000
180,2,21.0,1974,1,1,2,1,1,2,1,0,1,1,0,0,4,7,1973,2006,2,1,0,CmentBd,2,0.0,3,4,2,4,3,3,6,501.0,1,0.0,25.0,526.0,1,4,1,2,526,462,0,988,1.0,0.0,1,0,2,1,3,5,2,0,0,3,1973.0,2,1.0,297.0,3,3,2,120,101,0,0,0,0,0,0,0,0,6,2008,WD ,105000
80,3,85.0,11475,1,1,2,1,1,1,1,0,1,1,1,0,6,6,1961,1961,1,1,2,2,1,90.0,3,3,2,3,3,4,5,568.0,1,0.0,640.0,1208.0,1,5,1,2,1576,0,0,1576,1.0,0.0,1,0,4,1,4,7,2,1,1,3,1961.0,3,2.0,368.0,3,3,2,85,0,0,0,0,0,0,0,0,0,9,2009,WD ,174500
60,3,68.0,21533,1,1,0,1,1,0,1,1,0,1,1,2,7,5,1996,1997,2,1,3,3,2,0.0,4,3,2,4,3,1,1,0.0,1,0.0,1065.0,1065.0,1,5,1,2,1065,984,0,2049,0.0,0.0,2,1,4,1,4,9,2,1,3,5,1997.0,1,2.0,467.0,3,3,2,120,48,0,0,0,0,0,0,0,0,8,2006,WD ,210900
50,3,50.0,9350,1,1,2,0,1,2,1,0,1,1,1,1,4,6,1947,1979,2,1,0,Wd Shng,2,0.0,3,3,2,3,2,1,2,192.0,1,0.0,564.0,756.0,1,5,1,2,1169,0,362,1531,0.0,0.0,1,0,3,1,3,8,2,1,3,1,1947.0,1,1.0,209.0,2,3,2,0,0,0,0,0,0,0,3,0,0,6,2010,WD ,127000
120,2,59.0,8198,1,1,2,1,1,0,1,NridgHt,1,1,1,2,7,5,2004,2004,2,1,3,3,0,146.0,4,3,2,4,3,3,6,720.0,1,0.0,638.0,1358.0,1,5,1,2,1358,0,0,1358,1.0,0.0,2,0,2,1,4,6,2,1,4,5,2004.0,2,2.0,484.0,3,3,2,192,30,0,0,0,0,0,0,0,0,7,2008,WD ,207000
60,3,68.0,13250,1,1,1,1,1,2,1,1,0,1,1,2,7,6,1978,1978,2,1,2,2,1,256.0,3,3,2,4,3,1,1,0.0,1,0.0,832.0,832.0,1,3,1,2,1154,896,0,2050,0.0,0.0,2,1,4,1,4,8,2,1,3,5,1978.0,2,2.0,529.0,3,3,2,192,192,0,0,0,0,0,0,0,0,5,2009,WD ,154000
20,3,52.0,51974,1,1,1,1,1,1,1,1,0,1,1,2,9,5,2006,2007,1,1,3,3,1,710.0,5,3,2,5,3,3,6,1101.0,1,0.0,1559.0,2660.0,1,5,1,2,2338,0,0,2338,1.0,0.0,2,1,4,1,4,8,2,2,4,5,2005.0,3,3.0,1110.0,4,3,2,0,135,0,0,322,0,0,0,0,0,6,2007,0,591587
190,3,94.0,22136,1,1,2,1,1,2,1,0,0,1,0,1,5,5,1925,1975,2,1,2,2,2,0.0,3,2,2,3,3,2,6,1018.0,1,0.0,1153.0,2171.0,1,3,1,2,1392,1248,0,2640,2.0,0.0,2,1,5,1,3,10,0,1,4,5,1977.0,2,3.0,1008.0,3,3,0,631,48,148,0,0,0,0,0,0,0,7,2006,WD ,180000
90,3,65.0,8944,1,1,2,1,1,2,1,0,1,1,0,2,5,5,1967,1967,2,1,1,1,2,0.0,3,3,2,3,3,1,1,0.0,1,0.0,1584.0,1584.0,1,3,1,2,1584,0,0,1584,0.0,0.0,2,0,4,2,3,8,1,0,0,1,1967.0,1,3.0,792.0,3,3,2,0,152,0,0,0,0,0,0,0,0,4,2009,WD ,124000
60,3,68.0,9839,1,1,1,1,1,1,1,1,1,1,1,2,6,8,1980,2006,2,1,2,2,2,0.0,3,4,2,4,3,1,5,462.0,1,0.0,250.0,712.0,1,5,1,2,1375,862,0,2237,0.0,0.0,2,1,3,1,4,7,2,1,3,3,1980.0,3,2.0,440.0,3,3,2,305,24,0,0,0,0,0,0,1,2500,2,2009,WD ,204000
50,3,52.0,6292,1,1,2,1,1,2,1,0,1,1,1,1,7,7,1928,1950,2,1,1,1,2,0.0,3,3,1,3,3,1,1,0.0,1,0.0,861.0,861.0,1,4,1,2,877,600,0,1477,0.0,1.0,2,0,3,1,3,6,2,1,4,1,1928.0,1,1.0,216.0,3,3,2,0,50,0,0,0,0,0,0,0,0,8,2009,WD ,145000
20,3,88.0,9680,1,1,2,1,1,2,1,0,1,1,1,2,5,6,1967,1967,2,1,1,1,1,268.0,3,3,2,3,3,1,4,1010.0,1,0.0,500.0,1510.0,1,5,1,2,1510,0,0,1510,1.0,0.0,2,0,3,1,4,6,2,0,0,5,1967.0,2,2.0,517.0,3,3,2,0,40,0,0,204,0,0,4,0,0,4,2010,WD ,178900
60,3,82.0,9452,1,1,2,1,1,2,1,2,1,1,1,2,8,5,1997,1998,2,1,3,3,1,423.0,4,3,2,4,3,1,6,1074.0,1,0.0,322.0,1396.0,1,5,1,2,1407,985,0,2392,1.0,0.0,2,1,3,1,4,7,2,1,3,5,1997.0,3,3.0,870.0,3,3,2,0,70,0,0,0,0,0,0,0,0,6,2006,WD ,348000
