,lot_area,utilities,overall_qual,overall_cond,year_built,year_remod/add,exter_qual,exter_cond,bsmt_qual,bsmt_cond,total_bsmt_sf,heating,heating_qc,1st_flr_sf,2nd_flr_sf,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,condition_1_Feedr,condition_1_Norm,condition_1_PosA,condition_1_PosN,condition_1_RRAe,condition_1_RRAn,condition_1_RRNe,condition_1_RRNn,total_sf,saleprice
1730,2364,1,6,5,32,32,3,3,4,3,804.0,1,3,804,744,2,1,3,1,3,7,0,1,0,0,0,0,0,0,2352.0,147000
1731,7892,1,6,5,31,31,3,3,4,3,918.0,1,3,918,0,2,0,2,1,3,5,0,1,0,0,0,0,0,0,1836.0,99500
1732,12350,1,9,5,1,1,4,3,5,3,1365.0,1,5,1365,1325,2,1,3,1,5,8,0,1,0,0,0,0,0,0,4055.0,398800
1733,7917,1,6,5,11,10,3,3,4,3,953.0,1,5,953,694,2,1,3,1,3,7,0,1,0,0,0,0,0,0,2600.0,175000
1734,7200,1,5,7,56,56,3,3,3,3,825.0,1,3,825,0,1,0,2,1,3,4,0,1,0,0,0,0,0,0,1650.0,109500
1735,12155,1,6,3,40,40,3,3,4,3,1657.0,1,4,1657,0,2,0,3,1,3,7,0,0,0,1,0,0,0,0,3314.0,163500
1736,7446,1,4,5,69,60,3,3,3,3,788.0,1,3,788,0,1,0,2,1,3,4,1,0,0,0,0,0,0,0,1576.0,100000
1737,11025,1,8,5,18,17,4,3,5,3,1334.0,1,5,1520,1306,2,1,3,1,4,9,0,1,0,0,0,0,0,0,4160.0,334000
1738,7832,1,5,5,42,42,3,3,3,3,864.0,1,5,864,0,1,0,2,1,3,4,0,1,0,0,0,0,0,0,1728.0,137250
1739,19378,1,7,5,5,4,4,3,4,3,1392.0,1,5,1392,1070,2,1,4,1,4,9,0,1,0,0,0,0,0,0,3854.0,320000
1740,9830,1,5,7,51,4,3,4,3,3,1063.0,1,5,1287,0,1,0,3,1,4,7,0,1,0,0,0,0,0,0,2350.0,162000
1741,4403,1,7,5,1,1,5,3,5,3,1470.0,1,5,1478,0,2,1,2,1,4,7,0,1,0,0,0,0,0,0,2948.0,222000
1742,8174,1,7,5,7,7,4,3,4,3,698.0,1,5,698,644,2,1,3,1,4,7,0,1,0,0,0,0,0,0,2040.0,178000
1743,7200,1,5,7,70,18,3,4,3,3,788.0,1,3,804,0,1,0,2,1,4,4,0,1,0,0,0,0,0,0,1592.0,119000
1744,7590,1,5,5,48,48,3,3,3,3,864.0,1,3,876,936,2,0,4,1,3,8,0,0,0,1,0,0,0,0,2676.0,169500
1745,8795,1,7,5,10,10,4,3,4,3,952.0,1,5,980,1276,2,1,4,1,4,8,0,1,0,0,0,0,0,0,3208.0,236000
1746,3843,1,8,5,3,2,5,3,5,3,1596.0,1,5,1648,0,2,0,2,1,5,5,0,1,0,0,0,0,0,0,3244.0,294464
1747,11075,1,6,5,41,41,3,3,2,3,952.0,1,3,1092,1020,2,1,4,1,3,9,0,1,0,0,0,0,0,0,3064.0,206900
1748,10142,1,7,5,6,6,4,3,4,3,956.0,1,5,956,1128,2,1,4,1,4,8,0,1,0,0,0,0,0,0,3040.0,233000
1749,7741,1,6,5,86,60,3,3,3,2,1032.0,1,4,1032,0,1,0,2,1,3,5,0,1,0,0,0,0,0,0,2064.0,108000
1750,8139,1,6,5,15,14,3,3,4,3,680.0,1,4,680,790,2,1,3,1,3,7,0,1,0,0,0,0,0,0,2150.0,165000
1751,8982,1,5,5,33,33,3,3,4,3,1040.0,1,3,1040,0,1,1,3,1,3,5,0,1,0,0,0,0,0,0,2080.0,134900
1752,6120,1,5,7,71,60,4,3,3,3,884.0,1,5,884,0,1,0,2,1,3,5,0,1,0,0,0,0,0,0,1768.0,113000
1753,16561,1,5,5,14,14,3,3,4,3,1097.0,1,5,1097,0,1,1,3,1,3,6,0,1,0,0,0,0,0,0,2194.0,147900
1754,4060,1,5,8,88,60,3,3,2,3,864.0,1,5,864,0,1,0,2,1,3,4,1,0,0,0,0,0,0,0,1728.0,99900
1755,2308,1,6,6,35,35,3,3,4,3,855.0,1,4,855,601,2,1,4,1,3,7,0,1,0,0,0,0,0,0,2311.0,143000
1756,6240,1,6,6,76,60,3,3,3,3,816.0,1,3,816,0,1,0,3,1,3,6,0,1,0,0,0,0,0,0,1632.0,114500
1757,8789,1,5,6,43,43,3,3,3,3,912.0,1,3,941,0,1,0,3,1,3,6,0,1,0,0,0,0,0,0,1853.0,129200
1758,5587,1,8,5,2,2,5,3,5,3,1600.0,1,5,1652,0,2,0,2,1,4,5,0,1,0,0,0,0,0,0,3252.0,392500
1759,9042,1,7,9,69,4,5,4,3,4,1152.0,1,5,1188,1152,2,0,4,1,4,9,0,1,0,0,0,0,0,0,3492.0,266500
1760,8923,1,7,5,12,12,4,3,4,3,384.0,1,4,751,631,2,1,3,1,3,7,0,1,0,0,0,0,0,0,1766.0,177500
1761,12518,1,5,7,42,42,3,3,3,3,1008.0,1,4,1008,0,1,0,3,1,4,6,0,1,0,0,0,0,0,0,2016.0,139500
1762,11069,1,6,5,3,3,4,3,4,3,608.0,1,5,608,788,2,1,3,1,4,6,0,1,0,0,0,0,0,0,2004.0,170000
1763,8800,1,6,7,46,13,3,4,3,3,845.0,1,5,845,1309,2,1,5,1,3,8,0,1,0,0,0,0,0,0,2999.0,224500
1764,13262,1,8,5,7,6,4,3,4,3,1082.0,1,5,1105,1295,3,1,4,1,4,10,0,1,0,0,0,0,0,0,3482.0,290000
1765,7758,1,7,4,79,60,3,2,3,3,1040.0,1,5,1226,592,1,1,4,1,3,7,0,1,0,0,0,0,0,0,2858.0,169500
1766,12118,1,7,5,6,5,4,3,5,3,1710.0,1,5,1710,0,2,0,3,1,4,7,0,1,0,0,0,0,0,0,3420.0,240000
1767,9600,1,5,6,55,55,3,4,3,3,1078.0,1,5,1150,0,1,0,2,1,3,6,0,1,0,0,0,0,0,0,2228.0,144000
1768,9500,1,6,6,46,32,3,3,3,3,816.0,1,3,1127,850,1,1,4,1,3,9,0,0,0,0,0,0,0,0,2793.0,165000
1769,7175,1,6,5,20,19,4,3,4,3,1332.0,1,4,1332,0,2,0,2,1,4,5,0,1,0,0,0,0,0,0,2664.0,145000
1770,11200,1,5,3,46,46,3,2,3,3,1250.0,1,5,1298,0,2,0,3,1,3,5,0,1,0,0,0,0,0,0,2548.0,114000
1771,14226,1,8,5,4,4,4,3,4,3,1935.0,1,4,1973,0,2,0,3,1,4,9,0,1,0,0,0,0,0,0,3908.0,395000
1772,2760,1,6,5,37,37,3,3,3,3,525.0,1,3,525,567,1,1,3,1,3,6,0,1,0,0,0,0,0,0,1617.0,105500
1773,11050,1,8,5,12,11,4,3,4,3,1049.0,1,5,1036,880,2,1,3,1,4,8,0,1,0,0,0,0,0,0,2965.0,254900
1774,7200,1,5,3,60,60,3,3,3,3,864.0,1,2,1238,0,1,1,3,1,3,6,0,1,0,0,0,0,0,0,2102.0,102000
1775,12420,1,7,5,9,9,4,3,4,3,944.0,1,5,944,896,2,1,3,1,4,6,0,1,0,0,0,0,0,0,2784.0,230000
1776,6120,1,5,8,90,6,3,3,3,3,939.0,1,5,939,574,1,1,4,1,3,8,0,1,0,0,0,0,0,0,2452.0,137500
1777,7111,1,5,7,82,27,4,4,3,3,1008.0,1,3,1143,0,1,0,2,1,3,5,0,1,0,0,0,0,0,0,2151.0,138000
1778,19255,1,6,5,27,27,4,3,4,3,520.0,1,4,1338,0,1,1,2,1,4,5,0,1,0,0,0,0,0,0,1858.0,156500
1779,8120,1,4,7,40,40,3,4,3,3,864.0,1,5,864,0,1,0,3,1,3,5,0,1,0,0,0,0,0,0,1728.0,124500
1780,11952,1,7,6,33,33,3,3,4,3,808.0,1,3,1161,808,2,1,3,1,3,8,0,0,1,0,0,0,0,0,2777.0,190000
1781,3182,1,7,5,3,3,4,3,4,3,1266.0,1,5,1266,0,2,0,2,1,4,6,0,1,0,0,0,0,0,0,2532.0,159895
1782,9842,1,5,6,89,12,3,3,3,2,612.0,1,5,990,1611,3,1,4,1,3,8,1,0,0,0,0,0,0,0,3213.0,189000
1783,8020,1,5,6,46,46,3,3,3,3,912.0,1,3,912,0,1,0,3,1,3,6,0,1,0,0,0,0,0,0,1824.0,124000
1784,11341,1,5,6,53,14,3,3,4,3,1392.0,1,3,1392,0,1,1,3,1,3,5,0,1,0,0,0,0,0,0,2784.0,121500
1785,12436,1,5,5,53,53,3,3,3,3,1824.0,1,2,1824,0,2,0,5,2,3,9,0,1,0,0,0,0,0,0,3648.0,146000
1786,12192,1,7,5,10,9,4,3,4,3,928.0,1,5,928,895,2,1,3,1,4,6,0,1,0,0,0,0,0,0,2751.0,235000
1787,3842,1,8,5,6,5,4,3,5,3,1594.0,1,5,1646,0,2,0,2,1,4,5,0,1,0,0,0,0,0,0,3240.0,300000
1788,1936,1,4,7,40,40,3,3,3,3,546.0,1,4,546,546,1,1,3,1,3,5,0,1,0,0,0,0,0,0,1638.0,90500
1789,13101,1,5,5,45,45,3,3,3,3,1728.0,1,3,1728,0,2,0,6,2,3,10,0,1,0,0,0,0,0,0,3456.0,142600
1790,9808,1,7,5,8,8,4,3,4,3,1573.0,1,5,1573,0,2,0,3,1,4,6,0,1,0,0,0,0,0,0,3146.0,227000
1791,8145,1,7,6,70,60,3,3,3,3,920.0,1,5,1240,1240,2,1,5,2,3,13,0,1,0,0,0,0,0,0,3400.0,205000
1792,17227,1,8,5,11,10,4,3,4,3,1341.0,1,5,1341,0,1,1,1,1,4,5,0,1,0,0,0,0,0,0,2682.0,246900
1793,5280,1,4,7,115,60,3,3,1,2,173.0,1,5,825,536,1,0,2,1,3,6,1,0,0,0,0,0,0,0,1534.0,89000
1794,11792,1,4,5,62,60,3,3,3,3,744.0,1,5,792,328,1,0,2,1,2,5,0,1,0,0,0,0,0,0,1864.0,64000
1795,3876,1,8,5,32,32,4,3,4,3,1226.0,1,3,1226,0,1,0,1,1,4,4,0,1,0,0,0,0,0,0,2452.0,170000
1796,13891,1,9,5,2,1,5,3,5,3,1734.0,1,5,1734,1088,3,1,4,1,5,12,0,1,0,0,0,0,0,0,4556.0,582933
1797,6000,1,6,6,85,30,3,4,3,3,1103.0,1,4,1103,0,1,0,2,1,4,5,0,0,0,0,0,0,0,0,2206.0,110500
1798,8240,1,6,6,50,50,3,3,3,3,1179.0,1,4,1179,0,1,0,2,1,3,5,0,1,0,0,0,0,0,0,2358.0,110000
1799,9405,1,5,9,63,2,3,5,3,3,698.0,1,5,698,0,1,0,2,1,3,4,0,1,0,0,0,0,0,0,1396.0,118000
1800,10625,1,7,5,7,6,4,3,4,3,998.0,1,5,1006,1040,2,1,3,1,4,8,0,1,0,0,0,0,0,0,3044.0,284000
1801,9247,1,6,6,48,48,3,3,3,3,858.0,1,5,858,858,1,1,4,1,3,8,0,1,0,0,0,0,0,0,2574.0,171000
1802,10628,1,7,5,6,6,4,3,4,3,835.0,1,5,871,941,2,1,3,1,4,8,0,1,0,0,0,0,0,0,2647.0,193000
1803,11000,1,5,6,34,7,3,3,4,3,1090.0,1,3,1178,0,1,1,3,1,3,6,0,1,0,0,0,0,0,0,2268.0,135000
1804,9399,1,7,8,91,60,3,3,3,3,818.0,1,3,818,818,1,1,4,1,4,7,0,1,0,0,0,0,0,0,2454.0,167000
1805,7200,1,4,5,60,60,3,3,3,3,576.0,1,5,864,0,1,0,2,1,3,5,0,1,0,0,0,0,0,0,1440.0,105000
1806,10264,1,7,5,11,11,4,3,4,3,1588.0,1,5,1588,0,2,0,3,1,4,6,0,1,0,0,0,0,0,0,3176.0,214000
1807,13215,1,8,5,6,6,4,3,4,3,1420.0,1,5,1426,488,2,1,3,1,4,9,0,1,0,0,0,0,0,0,3334.0,279000
1808,10530,1,6,6,35,10,3,3,3,2,675.0,1,3,1109,766,3,0,3,1,4,8,0,1,0,0,0,0,0,0,2550.0,184500
1809,6000,1,3,7,62,8,3,4,3,3,649.0,1,5,679,504,1,1,2,1,3,6,0,1,0,0,0,0,0,0,1832.0,120000
1810,7703,1,6,6,18,18,4,4,4,4,816.0,1,5,833,897,2,1,3,1,4,6,0,1,0,0,0,0,0,0,2546.0,171500
1811,4251,1,7,5,4,3,4,3,4,3,625.0,1,5,625,625,2,1,2,1,4,5,0,1,0,0,0,0,0,0,1875.0,164700
1812,12128,1,6,4,21,21,4,3,4,3,868.0,1,5,1313,1246,2,1,4,1,5,9,0,1,0,0,0,0,0,0,3427.0,209000
1813,3072,1,7,5,6,6,4,3,4,3,1365.0,1,5,1548,0,2,0,2,1,4,7,0,1,0,0,0,0,0,0,2913.0,225000
1814,8410,1,5,3,100,14,3,2,3,3,658.0,1,3,658,526,1,0,5,1,3,8,1,0,0,0,0,0,0,0,1842.0,81000
1815,15218,1,8,5,4,4,4,3,5,4,1670.0,1,5,1670,0,2,1,2,1,4,6,0,0,0,0,0,1,0,0,3340.0,336820
1816,14364,1,7,5,22,21,4,3,4,3,1157.0,1,5,1180,882,2,1,3,1,3,7,0,1,0,0,0,0,0,0,3219.0,277000
1817,8680,1,5,7,50,50,3,3,3,3,894.0,1,3,894,0,1,0,3,1,3,5,0,1,0,0,0,0,0,0,1788.0,117600
1818,9600,1,6,8,60,5,3,4,3,3,856.0,1,5,1112,556,1,1,3,1,3,6,0,1,0,0,0,0,0,0,2524.0,140000
1819,11778,1,9,5,2,2,5,3,5,3,1751.0,1,5,1766,0,2,1,3,1,5,8,0,0,0,1,0,0,0,0,3517.0,395039
1820,15810,1,6,5,3,3,4,3,4,3,768.0,1,5,768,728,3,0,3,1,4,7,0,0,0,0,0,1,0,0,2264.0,181755
1821,11024,1,7,5,5,4,4,3,4,3,1400.0,1,5,1400,0,2,0,3,1,4,6,0,1,0,0,0,0,0,0,2800.0,186800
1822,8970,1,5,6,45,45,3,4,3,3,744.0,1,3,825,1315,2,1,4,1,3,7,0,1,0,0,0,0,0,0,2884.0,177500
1823,10800,1,4,6,83,3,3,3,3,3,656.0,1,3,968,0,2,0,4,1,3,5,0,1,0,0,0,0,0,0,1624.0,64500
1824,4835,1,7,5,6,5,4,3,5,3,1488.0,1,5,1488,0,2,0,2,1,4,6,0,1,0,0,0,0,0,0,2976.0,260000
1825,3710,1,7,5,3,3,4,3,4,3,1266.0,1,5,1266,0,2,0,2,1,4,6,0,1,0,0,0,0,0,0,2532.0,185485
1826,6120,1,5,7,79,17,3,3,3,3,715.0,1,3,875,0,1,0,2,1,3,5,0,1,0,0,0,0,0,0,1590.0,105000
1827,9600,1,6,7,34,16,4,4,3,3,528.0,1,5,1094,761,2,1,3,1,3,7,1,0,0,0,0,0,0,0,2383.0,187000
1828,14145,1,7,7,26,12,4,3,4,3,1208.0,1,5,1621,0,2,0,3,1,4,8,0,1,0,0,0,0,0,0,2829.0,202500
1829,9926,1,7,5,5,4,4,3,4,3,1614.0,1,5,1614,0,2,0,3,1,4,7,0,1,0,0,0,0,0,0,3228.0,245700
1830,8012,1,6,5,30,30,3,3,3,3,630.0,1,5,630,636,1,1,2,1,3,5,0,1,0,0,0,0,0,0,1896.0,128000
1831,10240,1,8,5,5,5,4,3,4,3,1030.0,1,4,1038,1060,2,1,3,1,5,8,0,1,0,0,0,0,0,0,3128.0,275500
1832,10762,1,7,5,11,11,4,3,4,3,978.0,1,5,1005,978,2,1,3,1,4,9,0,1,0,0,0,0,0,0,2961.0,225000
1833,8000,1,5,5,51,51,3,3,4,3,528.0,1,3,1183,0,1,0,3,1,3,6,0,1,0,0,0,0,0,0,1711.0,138000
1834,1680,1,6,5,39,39,3,3,3,3,525.0,1,3,525,567,1,1,3,1,3,6,0,1,0,0,0,0,0,0,1617.0,88000
1835,13693,1,9,5,4,4,5,3,4,3,2153.0,1,5,2069,574,2,1,3,1,5,9,0,1,0,0,0,0,0,0,4796.0,380000
1836,10625,1,8,5,3,3,4,3,4,3,1660.0,1,5,1660,0,2,0,3,1,4,7,0,1,0,0,0,0,0,0,3320.0,256000
1837,7200,1,5,7,59,10,3,3,3,3,900.0,1,3,900,0,1,0,3,1,4,5,0,1,0,0,0,0,0,0,1800.0,134800
1838,1612,1,6,6,30,30,3,3,4,3,561.0,1,3,561,668,1,1,2,1,3,5,0,1,0,0,0,0,0,0,1790.0,121000
1839,10207,1,7,6,3,3,4,3,4,3,874.0,1,5,874,887,3,0,3,1,4,7,0,1,0,0,0,0,0,0,2635.0,227875
1840,10475,1,8,5,2,2,4,3,4,3,1694.0,1,5,1694,0,2,0,3,1,4,7,0,1,0,0,0,0,0,0,3388.0,245350
1841,5976,1,5,7,90,60,3,3,3,3,624.0,1,4,624,624,2,0,2,2,3,8,0,1,0,0,0,0,0,0,1872.0,93500
1842,10625,1,5,5,90,60,3,3,3,3,458.0,1,2,835,0,1,0,2,1,3,5,0,1,0,0,0,0,0,0,1293.0,83000
1843,53107,1,6,5,18,18,4,3,4,3,1580.0,1,5,1079,874,2,1,3,1,4,9,1,0,0,0,0,0,0,0,3533.0,240000
1844,5680,1,5,4,109,60,3,3,3,3,592.0,1,3,933,240,2,0,3,1,3,7,0,1,0,0,0,0,0,0,1765.0,113000
1845,12400,1,6,7,52,12,3,3,3,2,1215.0,1,3,1215,0,1,0,3,1,3,6,1,0,0,0,0,0,0,0,2430.0,155000
1846,6768,1,6,8,49,14,3,4,3,3,912.0,1,4,912,0,1,0,3,1,4,5,1,0,0,0,0,0,0,0,1824.0,142000
1847,6000,1,6,7,84,6,4,3,3,3,884.0,1,4,904,0,1,0,2,1,3,4,0,1,0,0,0,0,0,0,1788.0,119000
1848,12508,1,6,7,70,25,3,3,4,3,983.0,1,5,983,767,2,0,4,1,3,7,0,1,0,0,0,0,0,0,2733.0,160000
1849,7415,1,6,5,6,6,3,3,3,3,839.0,1,5,864,729,2,1,3,1,3,8,0,1,0,0,0,0,0,0,2432.0,193000
1850,11762,1,8,5,18,17,4,3,5,3,1105.0,1,5,1105,1097,2,1,4,1,4,9,0,1,0,0,0,0,0,0,3307.0,263000
1851,8767,1,7,5,5,5,4,3,4,3,1310.0,1,5,1310,0,2,0,3,1,4,6,0,1,0,0,0,0,0,0,2620.0,164990
1852,8190,1,4,6,56,56,3,3,3,3,948.0,1,5,948,0,1,0,3,1,3,5,0,1,0,0,0,0,0,0,1896.0,119000
1853,7500,1,8,5,4,3,4,3,4,3,1372.0,1,5,1448,0,2,0,2,1,4,6,0,1,0,0,0,0,0,0,2820.0,238500
1854,70761,1,7,5,35,35,3,3,4,3,1533.0,1,3,1533,0,2,0,2,1,4,5,0,1,0,0,0,0,0,0,3066.0,280000
1855,3784,1,8,5,4,3,4,3,4,3,1511.0,1,5,1565,0,2,0,2,1,4,5,0,1,0,0,0,0,0,0,3076.0,193800
1856,4224,1,5,7,34,34,3,3,4,3,1040.0,1,3,1060,0,1,0,3,1,3,6,0,1,0,0,0,0,0,0,2100.0,129900
1857,9245,1,5,5,16,15,3,3,4,3,990.0,1,5,990,0,1,0,3,1,3,5,0,1,0,0,0,0,0,0,1980.0,145000
1858,14781,1,8,5,9,8,4,3,4,3,1753.0,1,5,1787,0,2,0,3,1,4,7,0,1,0,0,0,0,0,0,3540.0,275000
1859,8544,1,3,4,60,60,3,3,0,0,0.0,0,2,1040,0,2,0,2,2,3,6,0,1,0,0,0,0,0,0,1040.0,81400
1860,7440,1,5,6,56,56,3,3,4,3,1089.0,0,3,1089,0,1,0,3,1,3,5,0,1,0,0,0,0,0,0,2178.0,125000
1861,7404,1,4,6,90,60,3,3,2,3,861.0,1,3,861,0,1,0,2,1,3,5,0,1,0,0,0,0,0,0,1722.0,80000
1862,4853,1,5,6,86,11,3,3,3,3,1107.0,1,2,1296,0,2,0,2,1,2,5,0,0,0,0,0,0,0,0,2403.0,104000
1863,10593,1,7,5,14,14,4,3,4,3,1720.0,1,5,1720,0,2,0,3,1,4,7,0,1,0,0,0,0,0,0,3440.0,260400
1864,12090,1,7,7,29,7,4,3,4,3,725.0,1,5,725,754,2,1,3,1,4,6,0,1,0,0,0,0,0,0,2204.0,176000
1865,11677,1,5,4,44,44,3,3,3,3,1040.0,1,3,1040,0,1,0,3,1,3,6,0,1,0,0,0,0,0,0,2080.0,123000
1866,11000,1,9,5,10,10,4,3,5,3,1519.0,1,5,1533,639,2,1,4,1,5,8,0,1,0,0,0,0,0,0,3691.0,291000
1867,8000,1,6,6,62,8,3,4,3,3,972.0,1,5,972,0,1,0,2,1,3,5,0,1,0,0,0,0,0,0,1944.0,132000
1868,8029,1,6,5,5,5,3,3,4,3,728.0,1,5,728,728,2,1,3,1,4,8,0,1,0,0,0,0,0,0,2184.0,176000
1869,13495,1,5,6,54,54,3,4,3,3,1048.0,1,2,1728,0,2,0,3,1,3,7,0,1,0,0,0,0,0,0,2776.0,177625
1870,9738,1,5,7,86,60,3,4,3,3,784.0,1,4,949,272,1,0,4,1,3,7,0,1,0,0,0,0,0,0,2005.0,104900
1871,9272,1,7,5,11,11,4,3,4,3,842.0,1,5,856,893,2,1,3,1,4,7,0,1,0,0,0,0,0,0,2591.0,196000
1872,7841,1,9,5,5,5,5,3,5,3,1577.0,1,5,1577,0,2,0,2,1,5,6,0,1,0,0,0,0,0,0,3154.0,280000
1873,8530,1,7,5,15,14,3,3,4,3,384.0,1,4,804,670,2,1,3,1,3,7,0,1,0,0,0,0,0,0,1858.0,168500
1874,13041,1,6,5,15,15,3,3,4,3,781.0,1,4,781,890,2,1,3,1,3,7,0,1,0,0,0,0,0,0,2452.0,170000
1875,43500,1,3,5,57,57,3,3,0,0,0.0,1,5,2034,0,1,0,2,1,3,9,0,0,0,0,0,0,0,0,2034.0,130000
1876,6240,1,7,5,71,60,3,3,3,3,989.0,1,3,1245,764,2,0,4,1,3,7,0,1,0,0,0,0,0,0,2998.0,150000
1877,13015,1,5,6,14,14,3,4,4,3,1100.0,1,5,1100,0,1,1,3,1,3,5,0,1,0,0,0,0,0,0,2200.0,145000
1878,9297,1,5,5,34,34,3,3,3,3,1728.0,1,3,1728,0,2,0,4,2,3,8,0,1,0,0,0,0,0,0,3456.0,188000
1879,8773,1,6,5,13,13,3,3,4,3,916.0,1,4,916,684,2,1,3,1,3,7,0,1,0,0,0,0,0,0,2516.0,169000
1880,8536,1,5,5,4,3,3,3,4,3,1125.0,1,4,1125,0,1,1,2,1,3,5,0,1,0,0,0,0,0,0,2250.0,155000
1881,4282,1,7,5,6,6,4,3,4,3,1391.0,1,5,1391,0,2,0,2,1,4,5,0,1,0,0,0,0,0,0,2782.0,196000
1882,8740,1,7,5,8,8,4,3,4,3,854.0,1,5,864,1131,2,1,4,1,4,8,0,1,0,0,0,0,0,0,2849.0,219500
1883,10237,1,6,5,5,4,4,3,4,3,728.0,1,5,728,728,2,1,3,1,4,8,0,0,0,0,0,1,0,0,2184.0,170440
1884,7950,1,6,6,33,33,3,3,3,3,690.0,1,3,698,728,1,1,3,1,3,6,0,1,0,0,0,0,0,0,2116.0,159500
1885,39290,1,10,5,2,1,5,3,5,3,5095.0,1,5,5095,0,2,1,2,1,5,15,0,1,0,0,0,0,0,0,10190.0,183850
1886,10400,1,7,6,40,40,3,3,3,3,1304.0,1,4,1682,0,2,0,3,1,3,7,0,1,0,0,0,0,0,0,2986.0,174000
1887,10628,1,7,5,40,40,3,4,3,4,1277.0,1,3,1277,0,1,0,2,1,3,5,0,1,0,0,0,0,0,0,2554.0,167000
1888,2280,1,6,6,34,34,3,3,4,3,855.0,1,3,855,601,2,1,3,1,3,7,0,1,0,0,0,0,0,0,2311.0,148500
1889,7018,1,5,5,31,31,3,3,0,0,0.0,1,3,1114,1114,2,0,6,2,3,8,1,0,0,0,0,0,0,0,2228.0,147983
1890,10762,1,6,6,30,30,3,3,4,3,626.0,1,3,626,591,1,1,3,1,3,6,0,1,0,0,0,0,0,0,1843.0,120000
1891,7024,1,5,5,5,4,3,3,5,4,1090.0,1,4,1090,0,1,1,2,1,3,5,0,1,0,0,0,0,0,0,2180.0,157000
1892,7585,1,5,3,62,60,3,3,2,2,810.0,1,2,1002,454,1,0,4,1,3,7,0,0,0,0,0,0,0,0,2266.0,91500
1893,8777,1,5,7,100,60,3,3,2,3,796.0,1,4,796,0,1,0,2,1,3,4,1,0,0,0,0,0,0,0,1592.0,85000
1894,9170,1,5,7,45,45,3,3,3,3,1214.0,1,5,1214,0,1,0,2,1,3,6,1,0,0,0,0,0,0,0,2428.0,140000
1895,7742,1,5,7,44,44,3,3,3,3,955.0,1,5,955,0,1,0,3,1,3,6,0,1,0,0,0,0,0,0,1910.0,127000
1896,8791,1,6,5,7,7,4,3,4,3,864.0,1,5,864,864,2,1,3,1,4,7,0,1,0,0,0,0,0,0,2592.0,207500
1897,19800,1,6,8,75,20,3,3,3,3,1836.0,1,4,1836,1836,3,1,5,1,4,7,0,1,0,0,0,0,0,0,5508.0,415000
1898,13339,1,6,6,50,50,3,3,3,3,1561.0,1,3,1561,0,2,0,3,1,3,6,0,1,0,0,0,0,0,0,3122.0,193000
1899,8125,1,6,5,16,15,3,3,4,3,702.0,1,4,702,779,2,1,3,1,3,6,0,1,0,0,0,0,0,0,2183.0,174000
1900,11419,1,7,7,62,11,3,3,3,3,699.0,1,5,801,726,1,1,3,1,3,6,0,0,0,0,0,0,0,0,2226.0,152500
1901,7226,1,7,5,7,7,4,3,4,3,798.0,1,5,798,842,2,1,3,1,4,6,0,1,0,0,0,0,0,0,2438.0,183000
1902,11100,1,5,6,59,16,3,3,3,3,1080.0,1,3,1080,400,1,0,4,1,3,7,0,1,0,0,0,0,0,0,2560.0,136500
1903,12435,1,7,5,9,9,4,3,4,3,963.0,1,5,963,829,2,1,3,1,4,7,0,1,0,0,0,0,0,0,2755.0,231500
1904,6420,1,5,7,58,58,3,3,5,4,980.0,1,2,1148,0,1,0,2,1,3,6,0,1,0,0,0,0,0,0,2128.0,123500
1905,16466,1,5,7,55,55,3,4,3,3,816.0,1,3,872,521,1,1,3,1,3,8,0,1,0,0,0,0,0,0,2209.0,135500
1906,6285,1,6,6,34,34,3,2,3,3,960.0,1,3,1044,0,1,0,3,1,3,7,0,1,0,0,0,0,0,0,2004.0,133500
1907,9204,1,5,5,47,47,3,3,3,3,1144.0,1,3,1144,0,1,1,3,1,3,6,0,1,0,0,0,0,0,0,2288.0,124000
1908,12011,1,8,5,12,12,4,3,4,3,1086.0,1,5,1086,838,2,1,3,1,4,7,0,1,0,0,0,0,0,0,3010.0,280000
1909,14774,1,9,5,11,11,4,3,4,3,1393.0,1,5,1422,1177,2,1,4,1,4,10,0,1,0,0,0,0,0,0,3992.0,333168
1910,11792,1,8,5,7,7,4,3,4,3,1008.0,1,5,1008,1275,2,1,4,1,4,9,0,1,0,0,0,0,0,0,3291.0,270000
1911,8064,1,6,5,60,60,3,3,3,3,795.0,1,4,765,368,1,0,3,1,3,5,0,0,0,0,0,0,0,0,1928.0,128500
1912,7175,1,6,5,20,19,4,3,4,3,1398.0,1,4,1398,0,2,0,2,1,4,5,0,1,0,0,0,0,0,0,2796.0,172000
1913,10820,1,5,7,39,38,3,3,4,3,782.0,1,5,810,0,1,0,2,1,3,4,1,0,0,0,0,0,0,0,1592.0,130000
1914,5381,1,6,5,5,5,4,3,4,3,1306.0,1,5,1306,0,2,0,1,1,4,5,0,1,0,0,0,0,0,0,2612.0,196000
1915,5000,1,5,6,69,60,3,3,3,3,720.0,1,1,803,0,1,0,2,1,3,5,0,0,0,0,1,0,0,0,1523.0,87000
1916,8674,1,5,6,60,60,3,3,2,3,910.0,1,3,910,525,1,0,3,1,3,6,0,0,0,0,0,0,0,1,2345.0,128250
1917,13175,1,6,6,32,22,3,3,4,3,1542.0,1,3,2073,0,2,0,3,1,3,7,0,1,0,0,0,0,0,0,3615.0,210000
