,lot_frontage,lot_area,street,utilities,overall_qual,overall_cond,year_built,year_remod/add,exter_qual,exter_cond,bsmt_qual,bsmt_cond,bsmt_exposure,total_bsmt_sf,heating,heating_qc,1st_flr_sf,2nd_flr_sf,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,garage_yr_blt,garage_area,garage_qual,garage_cond,pool_area,pool_qc,condition_1_Feedr,condition_1_Norm,condition_1_PosA,condition_1_PosN,condition_1_RRAe,condition_1_RRAn,condition_1_RRNe,condition_1_RRNn,bldg_type_2fmCon,bldg_type_Duplex,bldg_type_Twnhs,bldg_type_TwnhsE,paved_drive_P,paved_drive_Y,total_sf,overall_score,exter_score,bsmt_score,garage_score,saleprice
1691,80.0,9600,1,1,5,6,54,54,3,3,3,3,1,1050.0,1,4,1050,0,1,0,2,1,3,5,1956.0,338.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2100.0,30,9,9,9,128900
1692,114.0,17242,1,1,9,5,17,16,4,4,5,3,4,1733.0,1,5,1933,1567,3,1,4,1,5,11,1993.0,959.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5233.0,45,16,15,9,584500
1693,75.0,10215,1,1,4,5,56,56,3,3,3,3,1,864.0,1,5,948,0,1,0,3,1,3,5,1954.0,248.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1812.0,20,9,9,9,111000
1694,60.0,8550,1,1,5,5,84,60,3,3,2,3,1,750.0,1,3,960,356,1,0,4,1,3,7,1965.0,576.0,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2066.0,25,9,6,9,90000
1695,0.0,18450,1,1,6,5,45,31,3,4,4,3,1,1021.0,1,3,1465,915,2,1,3,1,3,7,1965.0,596.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3401.0,30,12,12,9,129000
1696,0.0,14778,1,1,6,7,56,4,4,3,3,3,1,1296.0,1,5,1640,0,1,0,3,1,4,7,1993.0,924.0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2936.0,42,12,9,9,224000
1697,30.0,3180,1,1,6,5,5,5,4,3,4,3,1,600.0,1,5,600,600,2,1,2,1,4,5,2005.0,480.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1800.0,30,12,12,9,165000
1698,52.0,3068,1,1,6,8,90,17,3,4,3,3,1,662.0,1,5,662,662,1,0,3,1,3,6,1920.0,180.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1986.0,48,12,9,9,122000
1699,68.0,8298,1,1,8,5,4,3,4,3,4,3,3,1546.0,1,5,1564,0,2,0,2,1,5,6,2207.0,502.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3110.0,40,12,12,9,267300
1700,104.0,13518,1,1,9,5,2,1,5,3,5,3,1,1926.0,1,5,1966,1174,3,1,4,1,5,11,2009.0,820.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5066.0,45,15,15,9,485000
1701,90.0,33120,1,1,6,5,48,48,3,3,3,3,1,1595.0,1,3,1611,875,2,0,5,1,3,8,1962.0,576.0,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4081.0,30,9,9,9,220000
1702,0.0,13142,1,1,6,5,13,13,3,3,4,3,1,864.0,1,5,872,899,2,1,3,1,4,6,1997.0,600.0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2635.0,30,9,12,9,215700
1703,107.0,11362,1,1,8,5,6,5,4,3,5,3,2,1836.0,1,5,1836,0,2,0,3,1,4,7,2004.0,862.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3672.0,40,12,15,9,280000
1704,92.0,10845,1,1,8,5,7,6,4,3,4,3,2,1603.0,1,5,1575,0,2,0,2,1,4,7,2003.0,732.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3178.0,40,12,12,9,284000
1705,21.0,1936,1,1,4,6,40,40,3,3,4,3,3,630.0,1,4,630,0,1,0,1,1,3,3,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1260.0,24,9,12,0,84500
1706,80.0,9760,1,1,6,7,47,26,3,3,3,3,4,1395.0,1,3,1395,0,1,0,2,1,3,7,1963.0,440.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2790.0,42,9,9,9,192000
1707,66.0,3960,1,1,7,8,80,60,3,3,3,3,1,502.0,1,3,502,502,1,0,2,1,4,5,1930.0,200.0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1506.0,56,9,9,6,105000
1708,70.0,9100,1,1,7,5,6,5,4,3,4,3,1,1860.0,1,5,1836,0,2,0,3,1,4,8,2004.0,484.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3696.0,35,12,12,9,216837
1709,80.0,9600,1,1,5,6,50,50,2,2,3,3,1,1296.0,1,3,1496,0,2,0,3,1,4,6,1960.0,450.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2792.0,30,4,9,9,141500
1710,57.0,9764,1,1,5,7,43,7,3,3,3,3,1,894.0,1,5,894,0,1,0,3,1,4,5,1967.0,450.0,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1788.0,35,9,9,9,130000
1711,60.0,8430,1,1,5,5,32,32,3,3,4,3,1,1040.0,1,3,1040,0,2,0,3,1,3,5,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2080.0,25,9,12,0,124000
1712,50.0,9060,1,1,5,6,87,11,3,3,4,3,1,859.0,1,5,942,886,2,0,3,1,4,6,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2687.0,30,9,12,0,150909
1713,66.0,12778,1,1,5,6,58,7,3,3,3,3,1,1008.0,1,5,1008,0,1,0,2,1,3,4,1952.0,280.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2016.0,30,9,9,9,139500
1714,60.0,8172,1,1,4,5,55,55,3,3,3,3,1,864.0,1,3,864,0,1,0,3,1,3,5,1996.0,528.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1728.0,20,9,9,9,79275
1715,64.0,9037,1,1,8,5,4,4,4,3,4,3,3,1476.0,1,5,1484,0,2,0,2,1,5,6,2006.0,472.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2960.0,40,12,12,9,265900
1716,52.0,6292,1,1,6,5,80,60,3,3,4,3,2,768.0,1,3,790,0,1,0,2,1,3,4,1925.0,160.0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1558.0,30,9,12,6,91000
1717,85.0,11900,1,1,5,6,33,33,3,3,4,3,1,1122.0,1,5,946,988,2,1,3,1,3,6,1977.0,567.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3056.0,30,9,12,9,185000
1718,70.0,7945,1,1,5,6,51,51,3,3,3,3,1,1150.0,1,5,1150,0,1,0,3,1,3,6,1959.0,300.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2300.0,30,9,9,9,141000
1719,134.0,16659,1,1,8,5,3,2,4,3,4,3,1,1582.0,1,5,1582,570,2,1,3,1,4,7,2007.0,728.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3734.0,40,12,12,9,260116
1720,50.0,9340,1,1,4,6,69,60,3,3,3,3,1,672.0,1,3,672,0,1,0,2,1,3,4,1941.0,234.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1344.0,24,9,9,9,113000
1721,0.0,11454,1,1,8,5,15,15,4,3,4,3,4,1401.0,1,5,1511,0,2,0,3,1,4,6,1995.0,811.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2912.0,40,12,12,9,225000
1722,80.0,8480,1,1,5,6,65,60,3,4,3,3,1,793.0,1,3,793,0,1,0,2,1,2,4,1945.0,240.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1586.0,30,12,9,9,113000
1723,65.0,6305,1,1,6,6,35,35,3,3,3,3,3,1008.0,1,3,1096,0,1,0,3,1,3,5,1975.0,352.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2104.0,36,9,9,9,125200
1724,82.0,9709,1,1,8,5,3,3,5,3,5,3,4,918.0,1,5,958,1142,2,1,3,1,5,8,2007.0,786.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3018.0,40,15,15,9,319500
1725,60.0,10930,1,1,5,6,65,60,3,3,3,3,1,913.0,1,3,1048,510,1,1,3,1,3,6,1962.0,288.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2471.0,30,9,9,9,140000
1726,0.0,50102,1,1,6,5,52,52,3,3,4,3,4,1632.0,1,3,1650,0,1,0,2,1,3,6,1958.0,518.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3282.0,30,9,12,9,250764
1727,74.0,8899,1,1,8,5,3,3,5,3,4,3,3,948.0,1,5,948,1140,2,1,4,1,4,10,2007.0,656.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3036.0,40,15,12,9,250000
1728,65.0,10237,1,1,6,5,5,4,4,3,4,3,1,768.0,1,5,768,768,2,1,3,1,4,6,2005.0,400.0,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2304.0,30,12,12,9,176000
1729,80.0,9736,1,1,6,6,53,41,3,3,3,3,1,1331.0,1,4,1721,0,1,0,4,1,3,8,1957.0,464.0,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3052.0,36,9,9,9,174850
1730,24.0,2364,1,1,6,5,32,32,3,3,4,3,1,804.0,1,3,804,744,2,1,3,1,3,7,1978.0,440.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2352.0,30,9,12,9,147000
1731,55.0,7892,1,1,6,5,31,31,3,3,4,3,1,918.0,1,3,918,0,2,0,2,1,3,5,1979.0,264.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1836.0,30,9,12,9,99500
1732,95.0,12350,1,1,9,5,1,1,4,3,5,3,1,1365.0,1,5,1365,1325,2,1,3,1,5,8,2009.0,864.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4055.0,45,12,15,9,398800
1733,62.0,7917,1,1,6,5,11,10,3,3,4,3,1,953.0,1,5,953,694,2,1,3,1,3,7,1999.0,460.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2600.0,30,9,12,9,175000
1734,60.0,7200,1,1,5,7,56,56,3,3,3,3,1,825.0,1,3,825,0,1,0,2,1,3,4,1954.0,350.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1650.0,35,9,9,9,109500
1735,0.0,12155,1,1,6,3,40,40,3,3,4,3,1,1657.0,1,4,1657,0,2,0,3,1,3,7,1970.0,484.0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3314.0,18,9,12,9,163500
1736,0.0,7446,1,1,4,5,69,60,3,3,3,3,1,788.0,1,3,788,0,1,0,2,1,3,4,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1576.0,20,9,9,0,100000
1737,105.0,11025,1,1,8,5,18,17,4,3,5,3,4,1334.0,1,5,1520,1306,2,1,3,1,4,9,1992.0,888.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4160.0,40,12,15,9,334000
1738,65.0,7832,1,1,5,5,42,42,3,3,3,3,1,864.0,1,5,864,0,1,0,2,1,3,4,1969.0,280.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1728.0,25,9,9,9,137250
1739,134.0,19378,1,1,7,5,5,4,4,3,4,3,2,1392.0,1,5,1392,1070,2,1,4,1,4,9,2006.0,576.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3854.0,35,12,12,9,320000
1740,0.0,9830,1,1,5,7,51,4,3,4,3,3,1,1063.0,1,5,1287,0,1,0,3,1,4,7,1997.0,576.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2350.0,35,12,9,9,162000
1741,0.0,4403,1,1,7,5,1,1,5,3,5,3,3,1470.0,1,5,1478,0,2,1,2,1,4,7,2009.0,484.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2948.0,35,15,15,9,222000
1742,0.0,8174,1,1,7,5,7,7,4,3,4,3,1,698.0,1,5,698,644,2,1,3,1,4,7,2003.0,393.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2040.0,35,12,12,9,178000
1743,60.0,7200,1,1,5,7,70,18,3,4,3,3,1,788.0,1,3,804,0,1,0,2,1,4,4,1940.0,240.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1592.0,35,12,9,9,119000
1744,69.0,7590,1,1,5,5,48,48,3,3,3,3,1,864.0,1,3,876,936,2,0,4,1,3,8,1962.0,264.0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2676.0,25,9,9,9,169500
1745,0.0,8795,1,1,7,5,10,10,4,3,4,3,1,952.0,1,5,980,1276,2,1,4,1,4,8,2000.0,554.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3208.0,35,12,12,9,236000
1746,44.0,3843,1,1,8,5,3,2,5,3,5,3,4,1596.0,1,5,1648,0,2,0,2,1,5,5,2007.0,525.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,3244.0,40,15,15,9,294464
1747,85.0,11075,1,1,6,5,41,41,3,3,2,3,2,952.0,1,3,1092,1020,2,1,4,1,3,9,1969.0,576.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3064.0,30,9,6,9,206900
1748,76.0,10142,1,1,7,5,6,6,4,3,4,3,1,956.0,1,5,956,1128,2,1,4,1,4,8,2004.0,618.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3040.0,35,12,12,9,233000
1749,56.0,7741,1,1,6,5,86,60,3,3,3,2,1,1032.0,1,4,1032,0,1,0,2,1,3,5,1995.0,280.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2064.0,30,9,6,9,108000
1750,65.0,8139,1,1,6,5,15,14,3,3,4,3,1,680.0,1,4,680,790,2,1,3,1,3,7,1995.0,420.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2150.0,30,9,12,9,165000
1751,45.0,8982,1,1,5,5,33,33,3,3,4,3,3,1040.0,1,3,1040,0,1,1,3,1,3,5,1977.0,748.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2080.0,25,9,12,9,134900
1752,51.0,6120,1,1,5,7,71,60,4,3,3,3,1,884.0,1,5,884,0,1,0,2,1,3,5,1939.0,240.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1768.0,35,12,9,9,113000
1753,70.0,16561,1,1,5,5,14,14,3,3,4,3,1,1097.0,1,5,1097,0,1,1,3,1,3,6,1996.0,242.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2194.0,25,9,12,9,147900
1754,56.0,4060,1,1,5,8,88,60,3,3,2,3,1,864.0,1,5,864,0,1,0,2,1,3,4,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1728.0,40,9,6,0,99900
1755,24.0,2308,1,1,6,6,35,35,3,3,4,3,1,855.0,1,4,855,601,2,1,4,1,3,7,1975.0,460.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2311.0,36,9,12,9,143000
1756,52.0,6240,1,1,6,6,76,60,3,3,3,3,1,816.0,1,3,816,0,1,0,3,1,3,6,1985.0,528.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1632.0,36,9,9,9,114500
1757,0.0,8789,1,1,5,6,43,43,3,3,3,3,2,912.0,1,3,941,0,1,0,3,1,3,6,1967.0,288.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1853.0,30,9,9,9,129200
1758,64.0,5587,1,1,8,5,2,2,5,3,5,3,4,1600.0,1,5,1652,0,2,0,2,1,4,5,2008.0,482.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,3252.0,40,15,15,9,392500
1759,66.0,9042,1,1,7,9,69,4,5,4,3,4,1,1152.0,1,5,1188,1152,2,0,4,1,4,9,1941.0,252.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3492.0,63,20,12,9,266500
1760,57.0,8923,1,1,7,5,12,12,4,3,4,3,1,384.0,1,4,751,631,2,1,3,1,3,7,1998.0,396.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1766.0,35,12,12,9,177500
1761,75.0,12518,1,1,5,7,42,42,3,3,3,3,1,1008.0,1,4,1008,0,1,0,3,1,4,6,1968.0,384.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2016.0,35,9,9,9,139500
1762,85.0,11069,1,1,6,5,3,3,4,3,4,3,1,608.0,1,5,608,788,2,1,3,1,4,6,2007.0,440.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2004.0,30,12,12,9,170000
1763,80.0,8800,1,1,6,7,46,13,3,4,3,3,1,845.0,1,5,845,1309,2,1,5,1,3,8,1964.0,539.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2999.0,42,12,9,9,224500
1764,96.0,13262,1,1,8,5,7,6,4,3,4,3,1,1082.0,1,5,1105,1295,3,1,4,1,4,10,2003.0,730.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3482.0,40,12,12,9,290000
1765,0.0,7758,1,1,7,4,79,60,3,2,3,3,1,1040.0,1,5,1226,592,1,1,4,1,3,7,1951.0,240.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2858.0,28,6,9,9,169500
1766,43.0,12118,1,1,7,5,6,5,4,3,5,3,2,1710.0,1,5,1710,0,2,0,3,1,4,7,2004.0,550.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3420.0,35,12,15,9,240000
1767,80.0,9600,1,1,5,6,55,55,3,4,3,3,1,1078.0,1,5,1150,0,1,0,2,1,3,6,1955.0,288.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2228.0,30,12,9,9,144000
1768,100.0,9500,1,1,6,6,46,32,3,3,3,3,1,816.0,1,3,1127,850,1,1,4,1,3,9,1964.0,540.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2793.0,36,9,9,9,165000
1769,50.0,7175,1,1,6,5,20,19,4,3,4,3,1,1332.0,1,4,1332,0,2,0,2,1,4,5,1990.0,542.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2664.0,30,12,12,9,145000
1770,0.0,11200,1,1,5,3,46,46,3,2,3,3,2,1250.0,1,5,1298,0,2,0,3,1,3,5,1964.0,504.0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2548.0,15,6,9,6,114000
1771,110.0,14226,1,1,8,5,4,4,4,3,4,3,3,1935.0,1,4,1973,0,2,0,3,1,4,9,2006.0,895.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3908.0,40,12,12,9,395000
1772,24.0,2760,1,1,6,5,37,37,3,3,3,3,1,525.0,1,3,525,567,1,1,3,1,3,6,1973.0,440.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1617.0,30,9,9,9,105500
1773,85.0,11050,1,1,8,5,12,11,4,3,4,3,1,1049.0,1,5,1036,880,2,1,3,1,4,8,1998.0,741.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2965.0,40,12,12,9,254900
1774,60.0,7200,1,1,5,3,60,60,3,3,3,3,1,864.0,1,2,1238,0,1,1,3,1,3,6,1950.0,357.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2102.0,15,9,9,9,102000
1775,79.0,12420,1,1,7,5,9,9,4,3,4,3,1,944.0,1,5,944,896,2,1,3,1,4,6,2001.0,622.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2784.0,35,12,12,9,230000
1776,51.0,6120,1,1,5,8,90,6,3,3,3,3,2,939.0,1,5,939,574,1,1,4,1,3,8,1933.0,180.0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2452.0,40,9,9,4,137500
1777,55.0,7111,1,1,5,7,82,27,4,4,3,3,1,1008.0,1,3,1143,0,1,0,2,1,3,5,1992.0,288.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2151.0,35,16,9,9,138000
1778,66.0,19255,1,1,6,5,27,27,4,3,4,3,3,520.0,1,4,1338,0,1,1,2,1,4,5,1983.0,576.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1858.0,30,12,12,9,156500
1779,70.0,8120,1,1,4,7,40,40,3,4,3,3,1,864.0,1,5,864,0,1,0,3,1,3,5,1994.0,463.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1728.0,28,12,9,9,124500
1780,92.0,11952,1,1,7,6,33,33,3,3,4,3,1,808.0,1,3,1161,808,2,1,3,1,3,8,1977.0,534.0,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2777.0,42,9,12,9,190000
1781,43.0,3182,1,1,7,5,3,3,4,3,4,3,3,1266.0,1,5,1266,0,2,0,2,1,4,6,2007.0,388.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2532.0,35,12,12,9,159895
1782,51.0,9842,1,1,5,6,89,12,3,3,3,2,1,612.0,1,5,990,1611,3,1,4,1,3,8,1998.0,621.0,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3213.0,30,9,6,9,189000
1783,0.0,8020,1,1,5,6,46,46,3,3,3,3,1,912.0,1,3,912,0,1,0,3,1,3,6,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1824.0,30,9,9,0,124000
1784,0.0,11341,1,1,5,6,53,14,3,3,4,3,1,1392.0,1,3,1392,0,1,1,3,1,3,5,1957.0,528.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2784.0,30,9,12,9,121500
1785,76.0,12436,1,1,5,5,53,53,3,3,3,3,1,1824.0,1,2,1824,0,2,0,5,2,3,9,1958.0,484.0,3,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3648.0,25,9,9,9,146000
1786,75.0,12192,1,1,7,5,10,9,4,3,4,3,1,928.0,1,5,928,895,2,1,3,1,4,6,2000.0,626.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2751.0,35,12,12,9,235000
1787,44.0,3842,1,1,8,5,6,5,4,3,5,3,4,1594.0,1,5,1646,0,2,0,2,1,4,5,2004.0,525.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,3240.0,40,12,15,9,300000
1788,21.0,1936,1,1,4,7,40,40,3,3,3,3,1,546.0,1,4,546,546,1,1,3,1,3,5,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1638.0,28,9,9,0,90500
1789,74.0,13101,1,1,5,5,45,45,3,3,3,3,1,1728.0,1,3,1728,0,2,0,6,2,3,10,1987.0,576.0,3,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3456.0,25,9,9,9,142600
1790,67.0,9808,1,1,7,5,8,8,4,3,4,3,1,1573.0,1,5,1573,0,2,0,3,1,4,6,2002.0,544.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3146.0,35,12,12,9,227000
1791,0.0,8145,1,1,7,6,70,60,3,3,3,3,1,920.0,1,5,1240,1240,2,1,5,2,3,13,1940.0,400.0,3,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3400.0,42,9,9,9,205000
1792,73.0,17227,1,1,8,5,11,10,4,3,4,3,4,1341.0,1,5,1341,0,1,1,1,1,4,5,1999.0,482.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2682.0,40,12,12,9,246900
1793,60.0,5280,1,1,4,7,115,60,3,3,1,2,1,173.0,1,5,825,536,1,0,2,1,3,6,1895.0,185.0,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1534.0,28,9,2,6,89000
1794,89.0,11792,1,1,4,5,62,60,3,3,3,3,1,744.0,1,5,792,328,1,0,2,1,2,5,1956.0,480.0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1864.0,20,9,9,6,64000
1795,40.0,3876,1,1,8,5,32,32,4,3,4,3,4,1226.0,1,3,1226,0,1,0,1,1,4,4,1978.0,484.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2452.0,40,12,12,9,170000
1796,107.0,13891,1,1,9,5,2,1,5,3,5,3,4,1734.0,1,5,1734,1088,3,1,4,1,5,12,2009.0,1020.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4556.0,45,15,15,9,582933
1797,50.0,6000,1,1,6,6,85,30,3,4,3,3,1,1103.0,1,4,1103,0,1,0,2,1,4,5,1976.0,440.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2206.0,36,12,9,9,110500
1798,80.0,8240,1,1,6,6,50,50,3,3,3,3,1,1179.0,1,4,1179,0,1,0,2,1,3,5,1960.0,622.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2358.0,36,9,9,9,110000
1799,50.0,9405,1,1,5,9,63,2,3,5,3,3,1,698.0,1,5,698,0,1,0,2,1,3,4,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1396.0,45,15,9,0,118000
1800,85.0,10625,1,1,7,5,7,6,4,3,4,3,1,998.0,1,5,1006,1040,2,1,3,1,4,8,2003.0,871.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3044.0,35,12,12,9,284000
1801,70.0,9247,1,1,6,6,48,48,3,3,3,3,1,858.0,1,5,858,858,1,1,4,1,3,8,1962.0,490.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2574.0,36,9,9,9,171000
1802,96.0,10628,1,1,7,5,6,6,4,3,4,3,4,835.0,1,5,871,941,2,1,3,1,4,8,2004.0,478.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2647.0,35,12,12,9,193000
1803,0.0,11000,1,1,5,6,34,7,3,3,4,3,1,1090.0,1,3,1178,0,1,1,3,1,3,6,1976.0,502.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2268.0,30,9,12,9,135000
1804,54.0,9399,1,1,7,8,91,60,3,3,3,3,2,818.0,1,3,818,818,1,1,4,1,4,7,1919.0,288.0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2454.0,56,9,9,6,167000
1805,60.0,7200,1,1,4,5,60,60,3,3,3,3,1,576.0,1,5,864,0,1,0,2,1,3,5,1952.0,528.0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1440.0,20,9,9,9,105000
