,overall_qual,gr_liv_area,garage_area,garage_cars,total_bsmt_sf,1st_flr_sf,year_built,year_remod/add,garage_yr_blt,mas_vnr_area,totrms_abvgrd,fireplaces,bsmtfin_sf_1,lot_frontage,open_porch_sf,wood_deck_sf,lot_area,bsmt_full_bath,half_bath,2nd_flr_sf,full_bath_1,full_bath_2,full_bath_3,full_bath_4,total_sf_dom,lot_minus_total,saleprice
1689,6,813,270.0,1.0,813.0,813,80,5,1932.0,0.0,5,0,0.0,70.0,113,0,5684,0.0,0,0,1,0,0,0,813.0,4871.0,110000
1690,8,1872,531.0,2.0,1299.0,1299,9,9,2001.0,108.0,7,1,990.0,0.0,122,160,11885,1.0,1,573,0,1,0,0,2862.0,9023.0,261500
1691,5,1050,338.0,1.0,1050.0,1050,54,54,1956.0,0.0,5,0,504.0,80.0,0,0,9600,0.0,0,0,1,0,0,0,1554.0,8046.0,128900
1692,9,3500,959.0,3.0,1733.0,1933,17,16,1993.0,738.0,11,1,292.0,114.0,86,870,17242,1.0,1,1567,0,0,1,0,3792.0,13450.0,584500
1693,4,948,248.0,1.0,864.0,948,56,56,1954.0,132.0,5,0,492.0,75.0,0,0,10215,0.0,0,0,1,0,0,0,1440.0,8775.0,111000
1694,5,1316,576.0,2.0,750.0,960,84,60,1965.0,0.0,7,0,0.0,60.0,0,0,8550,0.0,0,356,1,0,0,0,1316.0,7234.0,90000
1695,6,2380,596.0,2.0,1021.0,1465,45,31,1965.0,113.0,7,1,187.0,0.0,265,0,18450,0.0,1,915,0,1,0,0,2567.0,15883.0,129000
1696,6,1640,924.0,2.0,1296.0,1640,56,4,1993.0,72.0,7,1,728.0,0.0,0,108,14778,1.0,0,0,1,0,0,0,2368.0,12410.0,224000
1697,6,1200,480.0,2.0,600.0,600,5,5,2005.0,0.0,5,0,390.0,30.0,166,0,3180,1.0,1,600,0,1,0,0,1590.0,1590.0,165000
1698,6,1324,180.0,1.0,662.0,662,90,17,1920.0,0.0,6,0,0.0,52.0,0,0,3068,0.0,0,662,1,0,0,0,1324.0,1744.0,122000
1699,8,1564,502.0,2.0,1546.0,1564,4,3,2207.0,0.0,6,1,583.0,68.0,0,132,8298,0.0,0,0,0,1,0,0,2147.0,6151.0,267300
1700,9,3140,820.0,3.0,1926.0,1966,2,1,2009.0,860.0,11,2,0.0,104.0,78,144,13518,0.0,1,1174,0,0,1,0,3140.0,10378.0,485000
1701,6,2486,576.0,2.0,1595.0,1611,48,48,1962.0,0.0,8,1,0.0,90.0,0,0,33120,0.0,0,875,0,1,0,0,2486.0,30634.0,220000
1702,6,1771,600.0,2.0,864.0,872,13,13,1997.0,128.0,6,0,688.0,0.0,96,0,13142,1.0,1,899,0,1,0,0,2459.0,10683.0,215700
1703,8,1836,862.0,3.0,1836.0,1836,6,5,2004.0,42.0,7,1,1039.0,107.0,185,125,11362,1.0,0,0,0,1,0,0,2875.0,8487.0,280000
1704,8,1575,732.0,3.0,1603.0,1575,7,6,2003.0,504.0,7,1,1149.0,92.0,28,216,10845,1.0,0,0,0,1,0,0,2724.0,8121.0,284000
1705,4,630,0.0,0.0,630.0,630,40,40,0.0,0.0,3,0,131.0,21.0,0,0,1936,1.0,0,0,1,0,0,0,761.0,1175.0,84500
1706,6,1395,440.0,2.0,1395.0,1395,47,26,1963.0,218.0,7,1,717.0,80.0,0,657,9760,1.0,0,0,1,0,0,0,2112.0,7648.0,192000
1707,7,1004,200.0,1.0,502.0,502,80,60,1930.0,0.0,5,1,0.0,66.0,0,280,3960,0.0,0,502,1,0,0,0,1004.0,2956.0,105000
1708,7,1836,484.0,2.0,1860.0,1836,6,5,2004.0,0.0,8,1,24.0,70.0,33,120,9100,0.0,0,0,0,1,0,0,1860.0,7240.0,216837
1709,5,1496,450.0,2.0,1296.0,1496,50,50,1960.0,203.0,6,0,658.0,80.0,22,0,9600,0.0,0,0,0,1,0,0,2154.0,7446.0,141500
1710,5,894,450.0,2.0,894.0,894,43,7,1967.0,0.0,5,0,702.0,57.0,0,0,9764,1.0,0,0,1,0,0,0,1596.0,8168.0,130000
1711,5,1040,0.0,0.0,1040.0,1040,32,32,0.0,136.0,5,0,616.0,60.0,0,0,8430,0.0,0,0,0,1,0,0,1656.0,6774.0,124000
1712,5,1828,0.0,0.0,859.0,942,87,11,0.0,0.0,6,0,548.0,50.0,0,174,9060,0.0,0,886,0,1,0,0,2376.0,6684.0,150909
1713,5,1008,280.0,1.0,1008.0,1008,58,7,1952.0,0.0,4,0,658.0,66.0,154,0,12778,1.0,0,0,1,0,0,0,1666.0,11112.0,139500
1714,4,864,528.0,2.0,864.0,864,55,55,1996.0,0.0,5,0,682.0,60.0,0,196,8172,1.0,0,0,1,0,0,0,1546.0,6626.0,79275
1715,8,1484,472.0,2.0,1476.0,1484,4,4,2006.0,32.0,6,1,428.0,64.0,33,120,9037,0.0,0,0,0,1,0,0,1912.0,7125.0,265900
1716,6,790,160.0,1.0,768.0,790,80,60,1925.0,0.0,4,0,384.0,52.0,141,0,6292,0.0,0,0,1,0,0,0,1174.0,5118.0,91000
1717,5,1934,567.0,2.0,1122.0,946,33,33,1977.0,157.0,6,1,400.0,85.0,176,0,11900,1.0,1,988,0,1,0,0,2334.0,9566.0,185000
1718,5,1150,300.0,1.0,1150.0,1150,51,51,1959.0,0.0,6,0,179.0,70.0,0,0,7945,1.0,0,0,1,0,0,0,1329.0,6616.0,141000
1719,8,2152,728.0,2.0,1582.0,1582,3,2,2007.0,0.0,7,1,0.0,134.0,368,0,16659,0.0,1,570,0,1,0,0,2152.0,14507.0,260116
1720,4,672,234.0,1.0,672.0,672,69,60,1941.0,0.0,4,0,344.0,50.0,113,0,9340,1.0,0,0,1,0,0,0,1016.0,8324.0,113000
1721,8,1511,811.0,3.0,1401.0,1511,15,15,1995.0,302.0,6,1,770.0,0.0,42,168,11454,1.0,0,0,0,1,0,0,2281.0,9173.0,225000
1722,5,793,240.0,1.0,793.0,793,65,60,1945.0,0.0,4,0,700.0,80.0,0,0,8480,1.0,0,0,1,0,0,0,1493.0,6987.0,113000
1723,6,1096,352.0,1.0,1008.0,1096,35,35,1975.0,0.0,5,1,528.0,65.0,0,0,6305,1.0,0,0,1,0,0,0,1624.0,4681.0,125200
1724,8,2100,786.0,3.0,918.0,958,3,3,2007.0,120.0,8,2,778.0,82.0,104,172,9709,1.0,1,1142,0,1,0,0,2878.0,6831.0,319500
1725,5,1558,288.0,1.0,913.0,1048,65,60,1962.0,0.0,6,1,580.0,60.0,0,0,10930,1.0,1,510,1,0,0,0,2138.0,8792.0,140000
1726,6,1650,518.0,2.0,1632.0,1650,52,52,1958.0,0.0,6,2,909.0,0.0,0,0,50102,1.0,0,0,1,0,0,0,2559.0,47543.0,250764
1727,8,2088,656.0,3.0,948.0,948,3,3,2007.0,108.0,10,1,40.0,74.0,24,100,8899,0.0,1,1140,0,1,0,0,2128.0,6771.0,250000
1728,6,1536,400.0,2.0,768.0,768,5,4,2005.0,0.0,6,1,0.0,65.0,38,100,10237,0.0,1,768,0,1,0,0,1536.0,8701.0,176000
1729,6,1721,464.0,2.0,1331.0,1721,53,41,1957.0,289.0,8,3,668.0,80.0,0,0,9736,0.0,0,0,1,0,0,0,2389.0,7347.0,174850
1730,6,1548,440.0,2.0,804.0,804,32,32,1978.0,0.0,7,1,320.0,24.0,0,108,2364,0.0,1,744,0,1,0,0,1868.0,496.0,147000
1731,6,918,264.0,1.0,918.0,918,31,31,1979.0,0.0,5,1,0.0,55.0,0,28,7892,0.0,0,0,0,1,0,0,918.0,6974.0,99500
1732,9,2690,864.0,3.0,1365.0,1365,1,1,2009.0,0.0,8,1,986.0,95.0,197,0,12350,1.0,1,1325,0,1,0,0,3676.0,8674.0,398800
1733,6,1647,460.0,2.0,953.0,953,11,10,1999.0,0.0,7,1,0.0,62.0,40,0,7917,0.0,1,694,0,1,0,0,1647.0,6270.0,175000
1734,5,825,350.0,1.0,825.0,825,56,56,1954.0,0.0,4,0,0.0,60.0,0,0,7200,0.0,0,0,1,0,0,0,825.0,6375.0,109500
1735,6,1657,484.0,2.0,1657.0,1657,40,40,1970.0,0.0,7,1,1237.0,0.0,0,0,12155,0.0,0,0,0,1,0,0,2894.0,9261.0,163500
1736,4,788,0.0,0.0,788.0,788,69,60,0.0,0.0,4,2,266.0,0.0,0,0,7446,0.0,0,0,1,0,0,0,1054.0,6392.0,100000
1737,8,2826,888.0,3.0,1334.0,1520,18,17,1992.0,692.0,9,3,1118.0,105.0,208,177,11025,1.0,1,1306,0,1,0,0,3944.0,7081.0,334000
1738,5,864,280.0,1.0,864.0,864,42,42,1969.0,0.0,4,0,775.0,65.0,0,226,7832,1.0,0,0,1,0,0,0,1639.0,6193.0,137250
1739,7,2462,576.0,2.0,1392.0,1392,5,4,2006.0,456.0,9,1,57.0,134.0,132,239,19378,1.0,1,1070,0,1,0,0,2519.0,16859.0,320000
1740,5,1287,576.0,2.0,1063.0,1287,51,4,1997.0,0.0,7,1,72.0,0.0,17,364,9830,1.0,0,0,1,0,0,0,1359.0,8471.0,162000
1741,7,1478,484.0,2.0,1470.0,1478,1,1,2009.0,432.0,7,1,578.0,0.0,144,0,4403,1.0,1,0,0,1,0,0,2056.0,2347.0,222000
1742,7,1342,393.0,2.0,698.0,698,7,7,2003.0,0.0,7,1,494.0,0.0,56,100,8174,1.0,1,644,0,1,0,0,1836.0,6338.0,178000
1743,5,804,240.0,1.0,788.0,804,70,18,1940.0,294.0,4,2,510.0,60.0,0,0,7200,1.0,0,0,1,0,0,0,1314.0,5886.0,119000
1744,5,1812,264.0,1.0,864.0,876,48,48,1962.0,288.0,8,1,540.0,69.0,168,0,7590,0.0,0,936,0,1,0,0,2352.0,5238.0,169500
1745,7,2256,554.0,2.0,952.0,980,10,10,2000.0,0.0,8,1,300.0,0.0,54,224,8795,0.0,1,1276,0,1,0,0,2556.0,6239.0,236000
1746,8,1648,525.0,2.0,1596.0,1648,3,2,2007.0,186.0,5,1,1476.0,44.0,53,162,3843,1.0,0,0,0,1,0,0,3124.0,719.0,294464
1747,6,2112,576.0,2.0,952.0,1092,41,41,1969.0,0.0,9,2,500.0,85.0,0,280,11075,0.0,1,1020,0,1,0,0,2612.0,8463.0,206900
1748,7,2084,618.0,2.0,956.0,956,6,6,2004.0,0.0,8,0,656.0,76.0,45,0,10142,1.0,1,1128,0,1,0,0,2740.0,7402.0,233000
1749,6,1032,280.0,1.0,1032.0,1032,86,60,1995.0,0.0,5,0,143.0,56.0,0,0,7741,0.0,0,0,1,0,0,0,1175.0,6566.0,108000
1750,6,1470,420.0,2.0,680.0,680,15,14,1995.0,119.0,7,1,476.0,65.0,49,192,8139,0.0,1,790,0,1,0,0,1946.0,6193.0,165000
1751,5,1040,748.0,2.0,1040.0,1040,33,33,1977.0,0.0,5,0,539.0,45.0,0,0,8982,0.0,1,0,1,0,0,0,1579.0,7403.0,134900
1752,5,884,240.0,1.0,884.0,884,71,60,1939.0,0.0,5,0,0.0,51.0,0,0,6120,0.0,0,0,1,0,0,0,884.0,5236.0,113000
1753,5,1097,242.0,1.0,1097.0,1097,14,14,1996.0,0.0,6,0,549.0,70.0,0,306,16561,1.0,1,0,1,0,0,0,1646.0,14915.0,147900
1754,5,864,0.0,0.0,864.0,864,88,60,0.0,0.0,4,0,0.0,56.0,96,0,4060,0.0,0,0,1,0,0,0,864.0,3196.0,99900
1755,6,1456,460.0,2.0,855.0,855,35,35,1975.0,0.0,7,0,286.0,24.0,0,0,2308,0.0,1,601,0,1,0,0,1742.0,566.0,143000
1756,6,1176,528.0,2.0,816.0,816,76,60,1985.0,0.0,6,1,0.0,52.0,0,112,6240,0.0,0,0,1,0,0,0,1176.0,5064.0,114500
1757,5,941,288.0,1.0,912.0,941,43,43,1967.0,0.0,6,1,659.0,0.0,0,64,8789,0.0,0,0,1,0,0,0,1600.0,7189.0,129200
1758,8,1652,482.0,2.0,1600.0,1652,2,2,2008.0,186.0,5,1,1480.0,64.0,53,162,5587,1.0,0,0,0,1,0,0,3132.0,2455.0,392500
1759,7,2340,252.0,1.0,1152.0,1188,69,4,1941.0,0.0,9,2,275.0,66.0,60,0,9042,0.0,0,1152,0,1,0,0,2615.0,6427.0,266500
1760,7,1382,396.0,2.0,384.0,751,12,12,1998.0,0.0,7,1,189.0,57.0,0,256,8923,0.0,1,631,0,1,0,0,1571.0,7352.0,177500
1761,5,1008,384.0,1.0,1008.0,1008,42,42,1968.0,182.0,6,0,532.0,75.0,0,144,12518,0.0,0,0,1,0,0,0,1540.0,10978.0,139500
1762,6,1396,440.0,2.0,608.0,608,3,3,2007.0,0.0,6,1,0.0,85.0,36,100,11069,0.0,1,788,0,1,0,0,1396.0,9673.0,170000
1763,6,2154,539.0,2.0,845.0,845,46,13,1964.0,306.0,8,1,414.0,80.0,0,0,8800,0.0,1,1309,0,1,0,0,2568.0,6232.0,224500
1764,8,2400,730.0,3.0,1082.0,1105,7,6,2003.0,186.0,10,1,0.0,96.0,40,114,13262,0.0,1,1295,0,0,1,0,2400.0,10862.0,290000
1765,7,1818,240.0,1.0,1040.0,1226,79,60,1951.0,600.0,7,2,224.0,0.0,0,0,7758,0.0,1,592,1,0,0,0,2042.0,5716.0,169500
1766,7,1710,550.0,2.0,1710.0,1710,6,5,2004.0,108.0,7,1,0.0,43.0,48,100,12118,0.0,0,0,0,1,0,0,1710.0,10408.0,240000
1767,5,1150,288.0,1.0,1078.0,1150,55,55,1955.0,176.0,6,0,368.0,80.0,0,0,9600,1.0,0,0,1,0,0,0,1518.0,8082.0,144000
1768,6,1977,540.0,2.0,816.0,1127,46,32,1964.0,272.0,9,1,442.0,100.0,52,0,9500,0.0,1,850,1,0,0,0,2419.0,7081.0,165000
1769,6,1332,542.0,2.0,1332.0,1332,20,19,1990.0,0.0,5,0,0.0,50.0,60,0,7175,0.0,0,0,0,1,0,0,1332.0,5843.0,145000
1770,5,1298,504.0,2.0,1250.0,1298,46,46,1964.0,0.0,5,0,0.0,0.0,144,0,11200,0.0,0,0,0,1,0,0,1298.0,9902.0,114000
1771,8,1973,895.0,3.0,1935.0,1973,4,4,2006.0,375.0,9,1,0.0,110.0,45,315,14226,0.0,0,0,0,1,0,0,1973.0,12253.0,395000
1772,6,1092,440.0,2.0,525.0,525,37,37,1973.0,514.0,6,0,0.0,24.0,0,0,2760,0.0,1,567,1,0,0,0,1092.0,1668.0,105500
1773,8,1916,741.0,3.0,1049.0,1036,12,11,1998.0,0.0,8,1,615.0,85.0,70,0,11050,1.0,1,880,0,1,0,0,2531.0,8519.0,254900
1774,5,1238,357.0,1.0,864.0,1238,60,60,1950.0,0.0,6,1,432.0,60.0,171,0,7200,0.0,1,0,1,0,0,0,1670.0,5530.0,102000
1775,7,1840,622.0,2.0,944.0,944,9,9,2001.0,0.0,6,0,666.0,79.0,45,0,12420,1.0,1,896,0,1,0,0,2506.0,9914.0,230000
1776,5,1513,180.0,1.0,939.0,939,90,6,1933.0,0.0,8,0,0.0,51.0,0,24,6120,0.0,1,574,1,0,0,0,1513.0,4607.0,137500
1777,5,1143,288.0,1.0,1008.0,1143,82,27,1992.0,0.0,5,1,406.0,55.0,0,265,7111,0.0,0,0,1,0,0,0,1549.0,5562.0,138000
1778,6,1338,576.0,2.0,520.0,1338,27,27,1983.0,100.0,5,1,70.0,66.0,0,0,19255,0.0,1,0,1,0,0,0,1408.0,17847.0,156500
1779,4,864,463.0,2.0,864.0,864,40,40,1994.0,0.0,5,0,191.0,70.0,0,0,8120,0.0,0,0,1,0,0,0,1055.0,7065.0,124500
1780,7,1969,534.0,2.0,808.0,1161,33,33,1977.0,0.0,8,1,0.0,92.0,0,0,11952,0.0,1,808,0,1,0,0,1969.0,9983.0,190000
1781,7,1266,388.0,2.0,1266.0,1266,3,3,2007.0,16.0,6,1,0.0,43.0,16,100,3182,0.0,0,0,0,1,0,0,1266.0,1916.0,159895
1782,5,2601,621.0,2.0,612.0,990,89,12,1998.0,0.0,8,0,0.0,51.0,0,183,9842,0.0,1,1611,0,0,1,0,2601.0,7241.0,189000
1783,5,912,0.0,0.0,912.0,912,46,46,0.0,0.0,6,0,644.0,0.0,0,0,8020,0.0,0,0,1,0,0,0,1556.0,6464.0,124000
1784,5,1392,528.0,2.0,1392.0,1392,53,14,1957.0,180.0,5,1,1302.0,0.0,0,0,11341,1.0,1,0,1,0,0,0,2694.0,8647.0,121500
1785,5,1824,484.0,2.0,1824.0,1824,53,53,1958.0,0.0,9,0,0.0,76.0,0,0,12436,0.0,0,0,0,1,0,0,1824.0,10612.0,146000
1786,7,1823,626.0,2.0,928.0,928,10,9,2000.0,0.0,6,0,663.0,75.0,36,192,12192,1.0,1,895,0,1,0,0,2486.0,9706.0,235000
1787,8,1646,525.0,2.0,1594.0,1646,6,5,2004.0,186.0,5,1,1564.0,44.0,53,128,3842,1.0,0,0,0,1,0,0,3210.0,632.0,300000
1788,4,1092,0.0,0.0,546.0,546,40,40,0.0,0.0,5,0,0.0,21.0,0,0,1936,0.0,1,546,1,0,0,0,1092.0,844.0,90500
1789,5,1728,576.0,2.0,1728.0,1728,45,45,1987.0,108.0,10,0,231.0,74.0,0,0,13101,0.0,0,0,0,1,0,0,1959.0,11142.0,142600
1790,7,1573,544.0,2.0,1573.0,1573,8,8,2002.0,110.0,6,0,788.0,67.0,72,0,9808,1.0,0,0,0,1,0,0,2361.0,7447.0,227000
1791,7,2480,400.0,2.0,920.0,1240,70,60,1940.0,0.0,13,2,246.0,0.0,0,0,8145,0.0,1,1240,0,1,0,0,2726.0,5419.0,205000
1792,8,1341,482.0,2.0,1341.0,1341,11,10,1999.0,158.0,5,1,915.0,73.0,84,240,17227,1.0,1,0,1,0,0,0,2256.0,14971.0,246900
1793,4,1361,185.0,1.0,173.0,825,115,60,1895.0,0.0,6,0,0.0,60.0,123,0,5280,0.0,0,536,1,0,0,0,1361.0,3919.0,89000
1794,4,1120,480.0,2.0,744.0,792,62,60,1956.0,0.0,5,0,0.0,89.0,0,0,11792,0.0,0,328,1,0,0,0,1120.0,10672.0,64000
1795,8,1226,484.0,2.0,1226.0,1226,32,32,1978.0,0.0,4,1,652.0,40.0,60,133,3876,1.0,0,0,1,0,0,0,1878.0,1998.0,170000
1796,9,2822,1020.0,3.0,1734.0,1734,2,1,2009.0,424.0,12,1,0.0,107.0,170,52,13891,0.0,1,1088,0,0,1,0,2822.0,11069.0,582933
1797,6,1103,440.0,2.0,1103.0,1103,85,30,1976.0,0.0,5,1,397.0,50.0,120,166,6000,0.0,0,0,1,0,0,0,1500.0,4500.0,110500
1798,6,1179,622.0,2.0,1179.0,1179,50,50,1960.0,198.0,5,0,0.0,80.0,0,0,8240,0.0,0,0,1,0,0,0,1179.0,7061.0,110000
1799,5,698,0.0,0.0,698.0,698,63,2,0.0,0.0,4,0,0.0,50.0,200,0,9405,0.0,0,0,1,0,0,0,698.0,8707.0,118000
1800,7,2046,871.0,3.0,998.0,1006,7,6,2003.0,292.0,8,1,866.0,85.0,62,320,10625,1.0,1,1040,0,1,0,0,2912.0,7713.0,284000
1801,6,1716,490.0,2.0,858.0,858,48,48,1962.0,318.0,8,1,319.0,70.0,84,0,9247,0.0,1,858,1,0,0,0,2035.0,7212.0,171000
1802,7,1812,478.0,2.0,835.0,871,6,6,2004.0,0.0,8,0,0.0,96.0,91,146,10628,0.0,1,941,0,1,0,0,1812.0,8816.0,193000
1803,5,1178,502.0,2.0,1090.0,1178,34,7,1976.0,0.0,6,0,1090.0,0.0,44,0,11000,1.0,1,0,1,0,0,0,2268.0,8732.0,135000
1804,7,1636,288.0,1.0,818.0,818,91,60,1919.0,0.0,7,1,0.0,54.0,0,0,9399,0.0,1,818,1,0,0,0,1636.0,7763.0,167000
1805,4,864,528.0,1.0,576.0,864,60,60,1952.0,0.0,5,0,0.0,60.0,0,0,7200,0.0,0,0,1,0,0,0,864.0,6336.0,105000
1806,7,1588,472.0,2.0,1588.0,1588,11,11,1999.0,183.0,6,0,1162.0,78.0,29,158,10264,0.0,0,0,0,1,0,0,2750.0,7514.0,214000
1807,8,1914,746.0,3.0,1420.0,1426,6,6,2004.0,112.0,9,1,994.0,0.0,127,168,13215,1.0,1,488,0,1,0,0,2908.0,10307.0,279000
1808,6,1875,485.0,2.0,675.0,1109,35,10,1975.0,248.0,8,1,548.0,81.0,28,48,10530,0.0,0,766,0,0,1,0,2423.0,8107.0,184500
1809,3,1183,308.0,1.0,649.0,679,62,8,1981.0,0.0,6,0,331.0,50.0,176,0,6000,0.0,1,504,1,0,0,0,1514.0,4486.0,120000
1810,6,1730,528.0,2.0,816.0,833,18,18,1992.0,0.0,6,0,52.0,70.0,91,0,7703,0.0,1,897,0,1,0,0,1782.0,5921.0,171500
1811,7,1250,528.0,2.0,625.0,625,4,3,2006.0,0.0,5,0,0.0,35.0,54,0,4251,0.0,1,625,0,1,0,0,1250.0,3001.0,164700
1812,6,2559,506.0,2.0,868.0,1313,21,21,1989.0,232.0,9,1,549.0,88.0,245,0,12128,0.0,1,1246,0,1,0,0,3108.0,9020.0,209000
1813,7,1548,388.0,2.0,1365.0,1548,6,6,2004.0,18.0,7,1,1059.0,0.0,20,143,3072,1.0,0,0,0,1,0,0,2607.0,465.0,225000
1814,5,1184,0.0,0.0,658.0,658,100,14,0.0,0.0,8,0,0.0,58.0,151,0,8410,0.0,0,526,1,0,0,0,1184.0,7226.0,81000
1815,8,1670,928.0,3.0,1670.0,1670,4,4,2006.0,0.0,6,1,1562.0,49.0,240,0,15218,1.0,1,0,0,1,0,0,3232.0,11986.0,336820
1816,7,2062,454.0,2.0,1157.0,1180,22,21,1988.0,128.0,7,1,1065.0,0.0,55,60,14364,1.0,1,882,0,1,0,0,3127.0,11237.0,277000
1817,5,894,312.0,1.0,894.0,894,50,50,1965.0,0.0,5,0,0.0,70.0,0,0,8680,0.0,0,0,1,0,0,0,894.0,7786.0,117600
1818,6,1668,271.0,1.0,856.0,1112,60,5,1950.0,0.0,6,0,120.0,80.0,0,0,9600,0.0,1,556,1,0,0,0,1788.0,7812.0,140000
1819,9,1766,874.0,3.0,1751.0,1766,2,2,2008.0,402.0,8,2,1153.0,91.0,36,216,11778,1.0,1,0,0,1,0,0,2919.0,8859.0,395039
1820,6,1496,572.0,2.0,768.0,768,3,3,2007.0,0.0,7,0,0.0,59.0,0,100,15810,0.0,0,728,0,0,1,0,1496.0,14314.0,181755
1821,7,1400,612.0,2.0,1400.0,1400,5,4,2005.0,118.0,6,0,0.0,91.0,55,144,11024,0.0,0,0,0,1,0,0,1400.0,9624.0,186800
1822,5,2140,549.0,2.0,744.0,825,45,45,1965.0,0.0,7,1,388.0,0.0,40,0,8970,0.0,1,1315,0,1,0,0,2528.0,6442.0,177500
1823,4,968,216.0,1.0,656.0,968,83,3,1928.0,0.0,5,0,0.0,60.0,0,0,10800,0.0,0,0,0,1,0,0,968.0,9832.0,64500
1824,7,1488,506.0,2.0,1488.0,1488,6,5,2004.0,0.0,6,1,1298.0,25.0,50,168,4835,1.0,0,0,0,1,0,0,2786.0,2049.0,260000
1825,7,1266,388.0,2.0,1266.0,1266,3,3,2007.0,16.0,6,1,0.0,53.0,16,100,3710,0.0,0,0,0,1,0,0,1266.0,2444.0,185485
1826,5,875,180.0,1.0,715.0,875,79,17,1931.0,0.0,5,0,209.0,51.0,0,48,6120,1.0,0,0,1,0,0,0,1084.0,5036.0,105000
1827,6,1855,512.0,2.0,528.0,1094,34,16,1976.0,360.0,7,1,0.0,80.0,100,113,9600,0.0,1,761,0,1,0,0,1855.0,7745.0,187000
1828,7,1621,440.0,2.0,1208.0,1621,26,12,1984.0,0.0,8,0,213.0,91.0,45,108,14145,1.0,0,0,0,1,0,0,1834.0,12311.0,202500
1829,7,1614,878.0,3.0,1614.0,1614,5,4,2005.0,210.0,7,0,1178.0,70.0,38,100,9926,1.0,0,0,0,1,0,0,2792.0,7134.0,245700
1830,6,1266,283.0,1.0,630.0,630,30,30,1980.0,0.0,5,2,0.0,50.0,0,340,8012,0.0,1,636,1,0,0,0,1266.0,6746.0,128000
1831,8,2098,878.0,3.0,1030.0,1038,5,5,2005.0,178.0,8,1,0.0,80.0,52,192,10240,0.0,1,1060,0,1,0,0,2098.0,8142.0,275500
1832,7,1983,490.0,2.0,978.0,1005,11,11,1999.0,344.0,9,1,694.0,0.0,0,0,10762,0.0,1,978,0,1,0,0,2677.0,8085.0,225000
1833,5,1183,288.0,1.0,528.0,1183,51,51,1959.0,0.0,6,0,433.0,80.0,0,0,8000,1.0,0,0,1,0,0,0,1616.0,6384.0,138000
1834,6,1092,264.0,1.0,525.0,525,39,39,1971.0,381.0,6,0,0.0,21.0,0,0,1680,0.0,1,567,1,0,0,0,1092.0,588.0,88000
1835,9,2643,694.0,3.0,2153.0,2069,4,4,2006.0,772.0,9,1,0.0,105.0,84,414,13693,0.0,1,574,0,1,0,0,2643.0,11050.0,380000
1836,8,1660,660.0,3.0,1660.0,1660,3,3,2007.0,292.0,7,1,0.0,85.0,120,133,10625,0.0,0,0,0,1,0,0,1660.0,8965.0,256000
1837,5,900,576.0,2.0,900.0,900,59,10,2005.0,0.0,5,0,234.0,60.0,32,222,7200,0.0,0,0,1,0,0,0,1134.0,6066.0,134800
1838,6,1229,462.0,2.0,561.0,561,30,30,1980.0,0.0,5,1,0.0,24.0,0,154,1612,0.0,1,668,1,0,0,0,1229.0,383.0,121000
1839,7,1761,578.0,2.0,874.0,874,3,3,2007.0,0.0,7,0,0.0,84.0,105,144,10207,0.0,0,887,0,0,1,0,1761.0,8446.0,227875
1840,8,1694,776.0,3.0,1694.0,1694,2,2,2008.0,72.0,7,0,0.0,64.0,33,160,10475,0.0,0,0,0,1,0,0,1694.0,8781.0,245350
1841,5,1248,0.0,0.0,624.0,624,90,60,0.0,0.0,8,0,0.0,33.0,130,0,5976,0.0,0,624,0,1,0,0,1248.0,4728.0,93500
1842,5,835,366.0,1.0,458.0,835,90,60,1920.0,0.0,5,0,108.0,85.0,0,0,10625,0.0,0,0,1,0,0,0,943.0,9682.0,83000
1843,6,1953,501.0,2.0,1580.0,1079,18,18,1992.0,0.0,9,2,985.0,0.0,231,216,53107,1.0,1,874,0,1,0,0,2938.0,50169.0,240000
1844,5,1173,240.0,1.0,592.0,933,109,60,1920.0,0.0,7,0,0.0,40.0,25,0,5680,0.0,0,240,0,1,0,0,1173.0,4507.0,113000
1845,6,1215,297.0,1.0,1215.0,1215,52,12,1958.0,176.0,6,0,585.0,66.0,0,0,12400,0.0,0,0,1,0,0,0,1800.0,10600.0,155000
1846,6,912,288.0,1.0,912.0,912,49,14,1962.0,0.0,5,0,832.0,65.0,0,168,6768,1.0,0,0,1,0,0,0,1744.0,5024.0,142000
1847,6,904,180.0,1.0,884.0,904,84,6,1926.0,0.0,4,0,0.0,50.0,0,0,6000,0.0,0,0,1,0,0,0,904.0,5096.0,119000
1848,6,1750,423.0,1.0,983.0,983,70,25,1989.0,0.0,7,0,660.0,75.0,0,245,12508,1.0,0,767,0,1,0,0,2410.0,10098.0,160000
1849,6,1593,398.0,2.0,839.0,864,6,6,2004.0,0.0,8,1,759.0,62.0,75,100,7415,1.0,1,729,0,1,0,0,2352.0,5063.0,193000
1850,8,2202,517.0,2.0,1105.0,1105,18,17,1992.0,309.0,9,1,335.0,88.0,65,0,11762,1.0,1,1097,0,1,0,0,2537.0,9225.0,263000
1851,7,1310,400.0,2.0,1310.0,1310,5,5,2005.0,0.0,6,1,24.0,65.0,0,0,8767,0.0,0,0,0,1,0,0,1334.0,7433.0,164990
1852,4,948,280.0,1.0,948.0,948,56,56,1956.0,0.0,5,1,732.0,60.0,36,0,8190,1.0,0,0,1,0,0,0,1680.0,6510.0,119000
